Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
A06,Absolute Quantification,ABS,S1_06,Ch1Unknown,1,Multi,486,ddPCR Supermix for Probes (no dUTP),9720,,,498,474,6386,12477,2212,4174,4194,8283,6.16,18863,,,,,,,,0.996,,,1.031,0.961,49.9,,,50.8,49,1,1,0,11322,1330.4,4713,,,,,492,480,,,,,,,1.014,0.978,,,50.35,49.46
A06,Absolute Quantification,ABS,S1_06,Ch2Unknown,2,Multi,488,ddPCR Supermix for Probes (no dUTP),9760,,,500,476,6406,12457,2212,4174,4194,8283,6.16,18863,,,,,,,,0.996,,,1.031,0.961,49.9,,,50.8,49,1,1,0,9444.5,2171.9,4641.8,,,,,494,482,,,,,,,1.014,0.978,,,50.35,49.46
A07,Absolute Quantification,ABS,S1_07,Ch1Unknown,1,Multi,248,ddPCR Supermix for Probes (no dUTP),4960,,,256,240,3727,15854,741,2986,2974,12880,3.1,19581,,,,,,,,1.004,,,1.049,0.958,50.1,,,51.2,49,1,1,0,11527,1323.7,3265.6,,,,,252.5,244.3,,,,,,,1.027,0.98,,,50.7,49.5
A07,Absolute Quantification,ABS,S1_07,Ch2Unknown,2,Multi,248,ddPCR Supermix for Probes (no dUTP),4960,,,256,240,3715,15866,741,2986,2974,12880,3.1,19581,,,,,,,,1.004,,,1.049,0.958,50.1,,,51.2,49,1,1,0,9438.9,2098.4,3491.1,,,,,251.6,243.4,,,,,,,1.027,0.98,,,50.7,49.5
A08,Absolute Quantification,ABS,S1_08,Ch1Unknown,1,Multi,120,ddPCR Supermix for Probes (no dUTP),2400,,,126,114,1814,16896,194,1620,1655,15241,1.14,18710,,,,,,,,0.98,,,1.04,0.92,49.5,,,51.1,47.9,1,1,0,11467,1297.4,2283.4,,,,,122.8,117.2,,,,,,,1.012,0.948,,,50.3,48.7
A08,Absolute Quantification,ABS,S1_08,Ch2Unknown,2,Multi,122,ddPCR Supermix for Probes (no dUTP),2440,,,128,117,1849,16861,194,1620,1655,15241,1.14,18710,,,,,,,,0.98,,,1.04,0.92,49.5,,,51.1,47.9,1,1,0,9335.8,2025.9,2748.3,,,,,125.3,119.6,,,,,,,1.012,0.948,,,50.3,48.7
A09,Absolute Quantification,ABS,S1_09,Ch1Unknown,1,Multi,64.3,ddPCR Supermix for Probes (no dUTP),1286,,,68.2,60.4,1045,18608,61,984,932,17676,0.546,19653,,,,,,,,1.05,,,1.15,0.96,51.3,,,53.5,49.1,1,1,0,11519,1297.3,1840.8,,,,,66.3,62.3,,,,,,,1.101,1.007,,,52.4,50.2
A09,Absolute Quantification,ABS,S1_09,Ch2Unknown,2,Multi,61,ddPCR Supermix for Probes (no dUTP),1220,,,64.8,57.2,993,18660,61,984,932,17676,0.546,19653,,,,,,,,1.05,,,1.15,0.96,51.3,,,53.5,49.1,1,1,0,9328.4,2006,2376,,,,,62.9,59.1,,,,,,,1.101,1.007,,,52.4,50.2
A10,Absolute Quantification,ABS,S1_10,Ch1Unknown,1,Multi,27.9,ddPCR Supermix for Probes (no dUTP),558,,,30.4,25.3,460,19200,5,455,487,18713,0,19660,,,,,,,,0.93,,,1.05,0.82,48.3,,,51.5,45.1,1,1,0,11506,1309.4,1548,,,,,29.2,26.6,,,,,,,0.99,0.87,,,49.9,46.7
A10,Absolute Quantification,ABS,S1_10,Ch2Unknown,2,Multi,29.8,ddPCR Supermix for Probes (no dUTP),596,,,32.5,27.2,492,19168,5,455,487,18713,0,19660,,,,,,,,0.93,,,1.05,0.82,48.3,,,51.5,45.1,1,1,0,9314.2,1990.1,2173.4,,,,,31.2,28.5,,,,,,,0.99,0.87,,,49.9,46.7
A11,Absolute Quantification,ABS,S1_11,Ch1Unknown,1,Multi,16.1,ddPCR Supermix for Probes (no dUTP),322,,,18.1,14.1,245,17770,1,244,258,17512,0,18015,,,,,,,,0.95,,,1.11,0.78,48.6,,,53,44.2,1,1,0,11523,1320.8,1459.5,,,,,17.1,15.1,,,,,,,1.03,0.86,,,50.8,46.4
A11,Absolute Quantification,ABS,S1_11,Ch2Unknown,2,Multi,17,ddPCR Supermix for Probes (no dUTP),340,,,19.1,15,259,17756,1,244,258,17512,0,18015,,,,,,,,0.95,,,1.11,0.78,48.6,,,53,44.2,1,1,0,9300,1989.4,2094.5,,,,,18.1,16,,,,,,,1.03,0.86,,,50.8,46.4
A12,Absolute Quantification,ABS,S1_12,Ch1Unknown,1,Multi,7.2,ddPCR Supermix for Probes (no dUTP),144,,,8.5,5.9,112,18259,0,112,122,18137,0,18371,,,,,,,,0.92,,,1.15,0.68,48,,,54,41,1,1,0,11634,1347.6,1410.3,,,,,7.9,6.5,,,,,,,1.04,0.8,,,51.1,44.6
A12,Absolute Quantification,ABS,S1_12,Ch2Unknown,2,Multi,7.8,ddPCR Supermix for Probes (no dUTP),156,,,9.2,6.4,122,18249,0,112,122,18137,0,18371,,,,,,,,0.92,,,1.15,0.68,48,,,54,41,1,1,0,9395.4,1992.8,2042,,,,,8.5,7.1,,,,,,,1.04,0.8,,,51.1,44.6
B01,Absolute Quantification,ABS,S2_01,Ch1Unknown,1,Multi,5150,ddPCR Supermix for Probes (no dUTP),103000,,,5310,5010,18048,230,17850,198,226,4,533,18278,,,,,,,,0.971,,,1.012,0.93,49.3,,,50.3,48.2,1,1,0,11015,1324.4,10893,,,,,5230,5070,,,,,,,0.992,0.95,,,49.8,48.7
B01,Absolute Quantification,ABS,S2_01,Ch2Unknown,2,Multi,5300,ddPCR Supermix for Probes (no dUTP),106000,,,5470,5150,18076,202,17850,198,226,4,533,18278,,,,,,,,0.971,,,1.012,0.93,49.3,,,50.3,48.2,1,1,0,9742.8,2611,9664,,,,,5390,5220,,,,,,,0.992,0.95,,,49.8,48.7
B02,Absolute Quantification,ABS,S2_02,Ch1Unknown,1,Multi,4200,ddPCR Supermix for Probes (no dUTP),84000,,,4300,4100,18053,523,17597,456,502,21,526,18576,,,,,,,,0.975,,,1.008,0.942,49.4,,,50.2,48.5,1,1,0,10861,1342,10593,,,,,4250,4150,,,,,,,0.992,0.958,,,49.8,48.93
B02,Absolute Quantification,ABS,S2_02,Ch2Unknown,2,Multi,4310,ddPCR Supermix for Probes (no dUTP),86200,,,4420,4210,18099,477,17597,456,502,21,526,18576,,,,,,,,0.975,,,1.008,0.942,49.4,,,50.2,48.5,1,1,0,9799.6,2601.5,9614.8,,,,,4360,4260,,,,,,,0.992,0.958,,,49.8,48.93
B03,Absolute Quantification,ABS,S2_03,Ch1Unknown,1,Multi,3080,ddPCR Supermix for Probes (no dUTP),61600,,,3140,3020,17527,1379,16342,1185,1220,159,569,18906,,,,,,,,0.99,,,1.018,0.963,49.8,,,50.4,49.1,1,1,0,10734,1369.4,10051,,,,,3111,3050,,,,,,,1.004,0.976,,,50.11,49.4
B03,Absolute Quantification,ABS,S2_03,Ch2Unknown,2,Multi,3110,ddPCR Supermix for Probes (no dUTP),62200,,,3170,3050,17562,1344,16342,1185,1220,159,569,18906,,,,,,,,0.99,,,1.018,0.963,49.8,,,50.4,49.1,1,1,0,9694.9,2516.3,9184.6,,,,,3142,3080,,,,,,,1.004,0.976,,,50.11,49.4
B04,Absolute Quantification,ABS,S2_04,Ch1Unknown,1,Multi,1977,ddPCR Supermix for Probes (no dUTP),39540,,,2012,1943,15560,3562,13017,2543,2706,856,355,19122,,,,,,,,0.973,,,0.997,0.949,49.3,,,49.9,48.7,1,1,0,10729,1387.2,8989.2,,,,,1995,1959,,,,,,,0.985,0.961,,,49.63,48.99
B04,Absolute Quantification,ABS,S2_04,Ch2Unknown,2,Multi,2032,ddPCR Supermix for Probes (no dUTP),40640,,,2069,1997,15723,3399,13017,2543,2706,856,355,19122,,,,,,,,0.973,,,0.997,0.949,49.3,,,49.9,48.7,1,1,0,9632.7,2418.7,8350.4,,,,,2051,2014,,,,,,,0.985,0.961,,,49.63,48.99
B05,Absolute Quantification,ABS,S2_05,Ch1Unknown,1,Multi,999,ddPCR Supermix for Probes (no dUTP),19980,,,1018,980,10914,8162,6753,4161,4263,3899,144,19076,,,,,,,,0.985,,,1.012,0.959,49.6,,,50.3,49,1,1,0,10879,1346.7,6800.5,,,,,1009,989,,,,,,,0.999,0.972,,,49.98,49.28
B05,Absolute Quantification,ABS,S2_05,Ch2Unknown,2,Multi,1014,ddPCR Supermix for Probes (no dUTP),20280,,,1033,994,11016,8060,6753,4161,4263,3899,144,19076,,,,,,,,0.985,,,1.012,0.959,49.6,,,50.3,49,1,1,0,9491.2,2259.6,6435.7,,,,,1024,1004,,,,,,,0.999,0.972,,,49.98,49.28
B06,Absolute Quantification,ABS,S2_06,Ch1Unknown,1,Multi,494,ddPCR Supermix for Probes (no dUTP),9880,,,506,482,6824,13073,2799,4025,3902,9171,66.1,19897,,,,,,,,1.023,,,1.058,0.988,50.6,,,51.4,49.7,1,1,0,11066,1302.7,4651.1,,,,,500,488,,,,,,,1.041,1.005,,,51,50.13
B06,Absolute Quantification,ABS,S2_06,Ch2Unknown,2,Multi,483,ddPCR Supermix for Probes (no dUTP),9660,,,495,472,6701,13196,2799,4025,3902,9171,66.1,19897,,,,,,,,1.023,,,1.058,0.988,50.6,,,51.4,49.7,1,1,0,9385.7,2132.6,4575.3,,,,,489,477,,,,,,,1.041,1.005,,,51,50.13
B07,Absolute Quantification,ABS,S2_07,Ch1Unknown,1,Multi,247,ddPCR Supermix for Probes (no dUTP),4940,,,255,239,3696,15823,1086,2610,2490,13333,36.6,19519,,,,,,,,1.037,,,1.085,0.99,50.9,,,52.1,49.8,1,1,0,11273,1306.1,3193.4,,,,,251,242.9,,,,,,,1.062,1.013,,,51.5,50.3
B07,Absolute Quantification,ABS,S2_07,Ch2Unknown,2,Multi,238,ddPCR Supermix for Probes (no dUTP),4760,,,246,230,3576,15943,1086,2610,2490,13333,36.6,19519,,,,,,,,1.037,,,1.085,0.99,50.9,,,52.1,49.8,1,1,0,9444.5,2071.5,3422.2,,,,,242.1,234.1,,,,,,,1.062,1.013,,,51.5,50.3
B08,Absolute Quantification,ABS,S2_08,Ch1Unknown,1,Multi,121,ddPCR Supermix for Probes (no dUTP),2420,,,126,115,1891,17512,415,1476,1529,15983,16.7,19403,,,,,,,,0.97,,,1.03,0.91,49.3,,,50.9,47.7,1,1,0,11218,1289.1,2256.8,,,,,123.4,117.9,,,,,,,1.003,0.94,,,50.1,48.5
B08,Absolute Quantification,ABS,S2_08,Ch2Unknown,2,Multi,124,ddPCR Supermix for Probes (no dUTP),2480,,,130,119,1944,17459,415,1476,1529,15983,16.7,19403,,,,,,,,0.97,,,1.03,0.91,49.3,,,50.9,47.7,1,1,0,9300.4,2001.7,2733,,,,,127,121.4,,,,,,,1.003,0.94,,,50.1,48.5
B09,Absolute Quantification,ABS,S2_09,Ch1Unknown,1,Multi,58.6,ddPCR Supermix for Probes (no dUTP),1172,,,62.3,55,997,19513,193,804,821,18692,9.08,20510,,,,,,,,0.98,,,1.07,0.9,49.6,,,51.8,47.4,1,1,0,11313,1298.5,1785.3,,,,,60.5,56.8,,,,,,,1.027,0.939,,,50.7,48.5
B09,Absolute Quantification,ABS,S2_09,Ch2Unknown,2,Multi,59.7,ddPCR Supermix for Probes (no dUTP),1194,,,63.3,56,1014,19496,193,804,821,18692,9.08,20510,,,,,,,,0.98,,,1.07,0.9,49.6,,,51.8,47.4,1,1,0,9401,2005.6,2371.3,,,,,61.5,57.8,,,,,,,1.027,0.939,,,50.7,48.5
B10,Absolute Quantification,ABS,S2_10,Ch1Unknown,1,Multi,31,ddPCR Supermix for Probes (no dUTP),620,,,33.8,28.3,497,18593,90,407,383,18210,5.03,19090,,,,,,,,1.05,,,1.18,0.92,51.3,,,54.4,48.1,1,1,0,11345,1317.2,1578.3,,,,,32.4,29.6,,,,,,,1.12,0.98,,,52.9,49.6
B10,Absolute Quantification,ABS,S2_10,Ch2Unknown,2,Multi,29.5,ddPCR Supermix for Probes (no dUTP),590,,,32.2,26.9,473,18617,90,407,383,18210,5.03,19090,,,,,,,,1.05,,,1.18,0.92,51.3,,,54.4,48.1,1,1,0,9452.4,2001.1,2185.8,,,,,30.9,28.2,,,,,,,1.12,0.98,,,52.9,49.6
B11,Absolute Quantification,ABS,S2_11,Ch1Unknown,1,Multi,15.9,ddPCR Supermix for Probes (no dUTP),318,,,17.9,14,255,18738,35,220,210,18528,2.02,18993,,,,,,,,1.04,,,1.22,0.86,51,,,55.4,46.6,1,1,0,11360,1325,1459.8,,,,,16.9,14.9,,,,,,,1.13,0.95,,,53.2,48.8
B11,Absolute Quantification,ABS,S2_11,Ch2Unknown,2,Multi,15.3,ddPCR Supermix for Probes (no dUTP),306,,,17.2,13.4,245,18748,35,220,210,18528,2.02,18993,,,,,,,,1.04,,,1.22,0.86,51,,,55.4,46.6,1,1,0,9386,1992.1,2087.4,,,,,16.3,14.3,,,,,,,1.13,0.95,,,53.2,48.8
B12,Absolute Quantification,ABS,S2_12,Ch1Unknown,1,Multi,7.4,ddPCR Supermix for Probes (no dUTP),148,,,8.7,6,115,18252,22,93,119,18133,1.37,18367,,,,,,,,0.82,,,1.02,0.61,45,,,51,39,1,1,0,11453,1342.6,1405.9,,,,,8.1,6.7,,,,,,,0.92,0.71,,,48,41.8
B12,Absolute Quantification,ABS,S2_12,Ch2Unknown,2,Multi,9.1,ddPCR Supermix for Probes (no dUTP),182,,,10.6,7.6,141,18226,22,93,119,18133,1.37,18367,,,,,,,,0.82,,,1.02,0.61,45,,,51,39,1,1,0,9561.2,2010,2067.9,,,,,9.8,8.3,,,,,,,0.92,0.71,,,48,41.8
C01,Absolute Quantification,ABS,S3_01,Ch1Unknown,1,Multi,5160,ddPCR Supermix for Probes (no dUTP),103200,,,5330,5020,17756,223,17549,207,217,6,965,17979,,,,,,,,0.99,,,1.032,0.948,49.7,,,50.8,48.7,1,1,0,11062,1311.7,10941,,,,,5250,5090,,,,,,,1.011,0.968,,,50.3,49.2
C01,Absolute Quantification,ABS,S3_01,Ch2Unknown,2,Multi,5220,ddPCR Supermix for Probes (no dUTP),104400,,,5390,5070,17766,213,17549,207,217,6,965,17979,,,,,,,,0.99,,,1.032,0.948,49.7,,,50.8,48.7,1,1,0,9840.6,2634.7,9755.2,,,,,5300,5140,,,,,,,1.011,0.968,,,50.3,49.2
C02,Absolute Quantification,ABS,S3_02,Ch1Unknown,1,Multi,3870,ddPCR Supermix for Probes (no dUTP),77400,,,3990,3770,10439,403,10090,349,380,23,599,10842,,,,,,,,0.976,,,1.017,0.936,49.4,,,50.4,48.4,1,1,0,10950,1353.3,10593,,,,,3930,3820,,,,,,,0.997,0.956,,,49.9,48.9
C02,Absolute Quantification,ABS,S3_02,Ch2Unknown,2,Multi,3970,ddPCR Supermix for Probes (no dUTP),79400,,,4090,3860,10470,372,10090,349,380,23,599,10842,,,,,,,,0.976,,,1.017,0.936,49.4,,,50.4,48.4,1,1,0,9796.2,2593.8,9549.1,,,,,4030,3910,,,,,,,0.997,0.956,,,49.9,48.9
C03,Absolute Quantification,ABS,S3_03,Ch1Unknown,1,Multi,2940,ddPCR Supermix for Probes (no dUTP),58800,,,3000,2880,16688,1498,15519,1169,1238,260,932,18186,,,,,,,,0.981,,,1.009,0.954,49.5,,,50.2,48.8,1,1,0,10756,1364.3,9982,,,,,2967,2908,,,,,,,0.995,0.968,,,49.88,49.18
C03,Absolute Quantification,ABS,S3_03,Ch2Unknown,2,Multi,2990,ddPCR Supermix for Probes (no dUTP),59800,,,3050,2940,16757,1429,15519,1169,1238,260,932,18186,,,,,,,,0.981,,,1.009,0.954,49.5,,,50.2,48.8,1,1,0,9746,2496.2,9176.3,,,,,3023,2963,,,,,,,0.995,0.968,,,49.88,49.18
C04,Absolute Quantification,ABS,S3_04,Ch1Unknown,1,Multi,1914,ddPCR Supermix for Probes (no dUTP),38280,,,1950,1880,14248,3485,11943,2305,2432,1053,550,17733,,,,,,,,0.978,,,1.003,0.952,49.4,,,50.1,48.8,1,1,0,10753,1380.9,8911.4,,,,,1932,1896,,,,,,,0.991,0.965,,,49.77,49.11
C04,Absolute Quantification,ABS,S3_04,Ch2Unknown,2,Multi,1958,ddPCR Supermix for Probes (no dUTP),39160,,,1994,1922,14375,3358,11943,2305,2432,1053,550,17733,,,,,,,,0.978,,,1.003,0.952,49.4,,,50.1,48.8,1,1,0,9666.4,2385.6,8287.7,,,,,1976,1940,,,,,,,0.991,0.965,,,49.77,49.11
C05,Absolute Quantification,ABS,S3_05,Ch1Unknown,1,Multi,954,ddPCR Supermix for Probes (no dUTP),19080,,,973,935,10298,8236,6786,3512,3731,4505,276,18534,,,,,,,,0.968,,,0.995,0.941,49.2,,,49.9,48.5,1,1,0,10793,1337.3,6591.1,,,,,964,945,,,,,,,0.982,0.954,,,49.54,48.83
C05,Absolute Quantification,ABS,S3_05,Ch2Unknown,2,Multi,986,ddPCR Supermix for Probes (no dUTP),19720,,,1005,967,10517,8017,6786,3512,3731,4505,276,18534,,,,,,,,0.968,,,0.995,0.941,49.2,,,49.9,48.5,1,1,0,9508.7,2213,6352.9,,,,,996,976,,,,,,,0.982,0.954,,,49.54,48.83
C06,Absolute Quantification,ABS,S3_06,Ch1Unknown,1,Multi,471,ddPCR Supermix for Probes (no dUTP),9420,,,483,460,6510,13217,3217,3293,3300,9917,134,19727,,,,,,,,0.999,,,1.033,0.964,50,,,50.8,49.1,1,1,0,10963,1304.2,4491.6,,,,,477,465,,,,,,,1.016,0.981,,,50.41,49.53
C06,Absolute Quantification,ABS,S3_06,Ch2Unknown,2,Multi,472,ddPCR Supermix for Probes (no dUTP),9440,,,483,460,6517,13210,3217,3293,3300,9917,134,19727,,,,,,,,0.999,,,1.033,0.964,50,,,50.8,49.1,1,1,0,9473.2,2108.5,4541.5,,,,,478,466,,,,,,,1.016,0.981,,,50.41,49.53
C07,Absolute Quantification,ABS,S3_07,Ch1Unknown,1,Multi,236,ddPCR Supermix for Probes (no dUTP),4720,,,244,228,3342,15018,1388,1954,1963,13055,72.3,18360,,,,,,,,0.997,,,1.045,0.949,49.9,,,51.1,48.7,1,1,0,11166,1311.3,3105.1,,,,,240.5,232.3,,,,,,,1.021,0.973,,,50.5,49.3
C07,Absolute Quantification,ABS,S3_07,Ch2Unknown,2,Multi,237,ddPCR Supermix for Probes (no dUTP),4740,,,245,229,3351,15009,1388,1954,1963,13055,72.3,18360,,,,,,,,0.997,,,1.045,0.949,49.9,,,51.1,48.7,1,1,0,9546.7,2061.1,3427.4,,,,,241.2,233,,,,,,,1.021,0.973,,,50.5,49.3
C08,Absolute Quantification,ABS,S3_08,Ch1Unknown,1,Multi,117,ddPCR Supermix for Probes (no dUTP),2340,,,122,111,1766,16938,607,1159,1096,15842,33.6,18704,,,,,,,,1.04,,,1.11,0.97,51,,,52.6,49.3,1,1,0,11076,1298,2221.3,,,,,119.5,113.9,,,,,,,1.074,1.004,,,51.8,50.1
C08,Absolute Quantification,ABS,S3_08,Ch2Unknown,2,Multi,112,ddPCR Supermix for Probes (no dUTP),2240,,,118,107,1703,17001,607,1159,1096,15842,33.6,18704,,,,,,,,1.04,,,1.11,0.97,51,,,52.6,49.3,1,1,0,9443.2,2013.1,2689.6,,,,,115,109.6,,,,,,,1.074,1.004,,,51.8,50.1
C09,Absolute Quantification,ABS,S3_09,Ch1Unknown,1,Multi,57.4,ddPCR Supermix for Probes (no dUTP),1148,,,61.1,53.7,926,18519,297,629,631,17888,16.7,19445,,,,,,,,1,,,1.09,0.91,49.9,,,52.2,47.7,1,1,0,11107,1294.4,1761.7,,,,,59.3,55.5,,,,,,,1.044,0.951,,,51.1,48.8
C09,Absolute Quantification,ABS,S3_09,Ch2Unknown,2,Multi,57.5,ddPCR Supermix for Probes (no dUTP),1150,,,61.2,53.8,928,18517,297,629,631,17888,16.7,19445,,,,,,,,1,,,1.09,0.91,49.9,,,52.2,47.7,1,1,0,9452.2,2001.3,2356.9,,,,,59.4,55.6,,,,,,,1.044,0.951,,,51.1,48.8
C10,Absolute Quantification,ABS,S3_10,Ch1Unknown,1,Multi,30.7,ddPCR Supermix for Probes (no dUTP),614,,,33.5,28,486,18359,162,324,324,18035,9.79,18845,,,,,,,,1,,,1.13,0.87,50,,,53.1,46.9,1,1,0,11150,1317.7,1571.3,,,,,32.1,29.3,,,,,,,1.06,0.94,,,51.6,48.4
C10,Absolute Quantification,ABS,S3_10,Ch2Unknown,2,Multi,30.7,ddPCR Supermix for Probes (no dUTP),614,,,33.5,28,486,18359,162,324,324,18035,9.79,18845,,,,,,,,1,,,1.13,0.87,50,,,53.1,46.9,1,1,0,9551.5,2001.8,2196.5,,,,,32.1,29.3,,,,,,,1.06,0.94,,,51.6,48.4
C11,Absolute Quantification,ABS,S3_11,Ch1Unknown,1,Multi,15.9,ddPCR Supermix for Probes (no dUTP),318,,,17.9,14,261,19152,87,174,173,18979,5.19,19413,,,,,,,,1,,,1.18,0.83,50.1,,,54.4,45.8,1,1,0,11124,1315.7,1447.6,,,,,16.9,14.9,,,,,,,1.09,0.92,,,52.3,47.9
C11,Absolute Quantification,ABS,S3_11,Ch2Unknown,2,Multi,15.9,ddPCR Supermix for Probes (no dUTP),318,,,17.8,13.9,260,19153,87,174,173,18979,5.19,19413,,,,,,,,1,,,1.18,0.83,50.1,,,54.4,45.8,1,1,0,9467.2,1992.1,2092.2,,,,,16.8,14.9,,,,,,,1.09,0.92,,,52.3,47.9
C12,Absolute Quantification,ABS,S3_12,Ch1Unknown,1,Multi,7.1,ddPCR Supermix for Probes (no dUTP),142,,,8.4,5.7,106,17602,30,76,78,17524,1.97,17708,,,,,,,,0.98,,,1.24,0.72,50,,,56,43,1,1,0,11248,1330.4,1389.8,,,,,7.7,6.4,,,,,,,1.12,0.85,,,52.9,46.1
C12,Absolute Quantification,ABS,S3_12,Ch2Unknown,2,Multi,7.2,ddPCR Supermix for Probes (no dUTP),144,,,8.6,5.8,108,17600,30,76,78,17524,1.97,17708,,,,,,,,0.98,,,1.24,0.72,50,,,56,43,1,1,0,9525.1,2002.6,2048.5,,,,,7.9,6.5,,,,,,,1.12,0.85,,,52.9,46.1
