Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
D10,Absolute Quantification,ABS,S4_10,Ch2Unknown,2,CHECK,20,ddPCR Supermix for Probes (no dUTP),,,,,,142,8159,63,88,79,8071,8.84,8301,,,,,,,,,,,,,,,,,,1,1,0,7336.5,1590.1,1688.4,,,,,,,,,,,,,,,,,,
D11,Absolute Quantification,ABS,S4_11,Ch1Unknown,1,Multi,15.4,ddPCR Supermix for Probes (no dUTP),308,,,17.3,13.5,248,18831,113,135,132,18699,6.93,19079,,,,,,,,1.01,,,1.19,0.83,50.3,,,54.7,45.9,1,1,0,10116,1285.5,1400.3,,,,,16.4,14.4,,,,,,,1.1,0.92,,,52.6,48.1
D11,Absolute Quantification,ABS,S4_11,Ch2Unknown,2,Multi,15.2,ddPCR Supermix for Probes (no dUTP),304,,,17.1,13.3,245,18834,113,135,132,18699,6.93,19079,,,,,,,,1.01,,,1.19,0.83,50.3,,,54.7,45.9,1,1,0,9535,1955,2052.3,,,,,16.2,14.2,,,,,,,1.1,0.92,,,52.6,48.1
D12,Absolute Quantification,ABS,S4_12,Ch1Unknown,1,Multi,6.9,ddPCR Supermix for Probes (no dUTP),138,,,8.2,5.7,118,19923,50,68,75,19848,2.92,20041,,,,,,,,0.94,,,1.18,0.71,49,,,55,42,1,1,0,10090,1269.4,1321.3,,,,,7.6,6.3,,,,,,,1.06,0.82,,,51.8,45.3
D12,Absolute Quantification,ABS,S4_12,Ch2Unknown,2,Multi,7.4,ddPCR Supermix for Probes (no dUTP),148,,,8.7,6.1,125,19916,50,68,75,19848,2.92,20041,,,,,,,,0.94,,,1.18,0.71,49,,,55,42,1,1,0,9415.5,1943.1,1989.7,,,,,8,6.7,,,,,,,1.06,0.82,,,51.8,45.3
E01,Absolute Quantification,ABS,S5_01,Ch1Unknown,1,CHECK,5154,ddPCR Supermix for Probes (no dUTP),,,,,,19175,243,19006,169,207,36,3110,19418,,,,,,,,,,,,,,,,,,1,1,0,10078,1219,9966.7,,,,,,,,,,,,,,,,,,
E01,Absolute Quantification,ABS,S5_01,Ch2Unknown,2,CHECK,5354,ddPCR Supermix for Probes (no dUTP),,,,,,19213,205,19006,169,207,36,3110,19418,,,,,,,,,,,,,,,,,,1,1,0,9650.9,2366.9,9574,,,,,,,,,,,,,,,,,,
E02,Absolute Quantification,ABS,S5_02,Ch1Unknown,1,Multi,4200,ddPCR Supermix for Probes (no dUTP),84000,,,4300,4110,19151,554,18760,391,442,112,2430,19705,,,,,,,,0.974,,,1.006,0.942,49.3,,,50.2,48.5,1,1,0,9790.1,1271.2,9550.6,,,,,4252,4153,,,,,,,0.99,0.957,,,49.75,48.91
E02,Absolute Quantification,ABS,S5_02,Ch2Unknown,2,Multi,4320,ddPCR Supermix for Probes (no dUTP),86400,,,4420,4220,19202,503,18760,391,442,112,2430,19705,,,,,,,,0.974,,,1.006,0.942,49.3,,,50.2,48.5,1,1,0,9532.1,2292.7,9347.3,,,,,4370,4260,,,,,,,0.99,0.957,,,49.75,48.91
E03,Absolute Quantification,ABS,S5_03,Ch1Unknown,1,Multi,3180,ddPCR Supermix for Probes (no dUTP),63600,,,3250,3120,17791,1272,16959,832,843,429,1920,19063,,,,,,,,0.997,,,1.024,0.969,49.9,,,50.6,49.2,1,1,0,9735.3,1270.5,9170.5,,,,,3217,3153,,,,,,,1.011,0.983,,,50.27,49.57
E03,Absolute Quantification,ABS,S5_03,Ch2Unknown,2,Multi,3200,ddPCR Supermix for Probes (no dUTP),64000,,,3260,3130,17802,1261,16959,832,843,429,1920,19063,,,,,,,,0.997,,,1.024,0.969,49.9,,,50.6,49.2,1,1,0,9591.4,2261.4,9106.6,,,,,3228,3164,,,,,,,1.011,0.983,,,50.27,49.57
E04,Absolute Quantification,ABS,S5_04,Ch1Unknown,1,Multi,2082,ddPCR Supermix for Probes (no dUTP),41640,,,2119,2046,16006,3288,14388,1618,1733,1555,1240,19294,,,,,,,,0.98,,,1.005,0.956,49.5,,,50.1,48.9,1,1,0,9572.2,1261.1,8155.9,,,,,2101,2063,,,,,,,0.993,0.968,,,49.82,49.18
E04,Absolute Quantification,ABS,S5_04,Ch2Unknown,2,Multi,2124,ddPCR Supermix for Probes (no dUTP),42480,,,2162,2087,16121,3173,14388,1618,1733,1555,1240,19294,,,,,,,,0.98,,,1.005,0.956,49.5,,,50.1,48.9,1,1,0,9502.2,2165.5,8295.6,,,,,2143,2105,,,,,,,0.993,0.968,,,49.82,49.18
E05,Absolute Quantification,ABS,S5_05,Ch1Unknown,1,CHECK,1011,ddPCR Supermix for Probes (no dUTP),,,,,,9874,7253,7722,2152,2161,5092,596,17127,,,,,,,,,,,,,,,,,,1,1,0,9505.3,1220.9,5997,,,,,,,,,,,,,,,,,,
E05,Absolute Quantification,ABS,S5_05,Ch2Unknown,2,CHECK,1012,ddPCR Supermix for Probes (no dUTP),,,,,,9883,7244,7722,2152,2161,5092,596,17127,,,,,,,,,,,,,,,,,,1,1,0,9395.7,2050.4,6289,,,,,,,,,,,,,,,,,,
E06,Absolute Quantification,ABS,S5_06,Ch1Unknown,1,Multi,513,ddPCR Supermix for Probes (no dUTP),10260,,,525,501,7008,12835,4892,2116,2176,10659,300,19843,,,,,,,,0.989,,,1.022,0.956,49.7,,,50.6,48.9,1,1,0,9626,1223.1,4190.8,,,,,519,506,,,,,,,1.006,0.973,,,50.16,49.31
E06,Absolute Quantification,ABS,S5_06,Ch2Unknown,2,Multi,518,ddPCR Supermix for Probes (no dUTP),10360,,,530,506,7068,12775,4892,2116,2176,10659,300,19843,,,,,,,,0.989,,,1.022,0.956,49.7,,,50.6,48.9,1,1,0,9402.2,1989.2,4629.7,,,,,524,512,,,,,,,1.006,0.973,,,50.16,49.31
E07,Absolute Quantification,ABS,S5_07,Ch1Unknown,1,Multi,259,ddPCR Supermix for Probes (no dUTP),5180,,,267,251,3922,15911,2540,1382,1436,14475,152,19833,,,,,,,,0.985,,,1.028,0.941,49.6,,,50.7,48.5,1,1,0,9840.7,1247.8,2947.1,,,,,263.4,255.1,,,,,,,1.007,0.963,,,50.2,49.1
E07,Absolute Quantification,ABS,S5_07,Ch2Unknown,2,Multi,263,ddPCR Supermix for Probes (no dUTP),5260,,,271,255,3976,15857,2540,1382,1436,14475,152,19833,,,,,,,,0.985,,,1.028,0.941,49.6,,,50.7,48.5,1,1,0,9515.9,1973.8,3485.8,,,,,267.4,259,,,,,,,1.007,0.963,,,50.2,49.1
E08,Absolute Quantification,ABS,S5_08,Ch1Unknown,1,Multi,124,ddPCR Supermix for Probes (no dUTP),2480,,,130,119,1928,17280,1209,719,816,16464,74.2,19208,,,,,,,,0.95,,,1.01,0.89,48.7,,,50.3,47.1,1,1,0,9743.3,1238.7,2092.3,,,,,127.3,121.6,,,,,,,0.98,0.919,,,49.5,47.9
E08,Absolute Quantification,ABS,S5_08,Ch2Unknown,2,Multi,131,ddPCR Supermix for Probes (no dUTP),2620,,,137,125,2025,17183,1209,719,816,16464,74.2,19208,,,,,,,,0.95,,,1.01,0.89,48.7,,,50.3,47.1,1,1,0,9458.1,1944.8,2736.9,,,,,134,128.2,,,,,,,0.98,0.919,,,49.5,47.9
E09,Absolute Quantification,ABS,S5_09,Ch1Unknown,1,Multi,62.5,ddPCR Supermix for Probes (no dUTP),1250,,,66.3,58.7,1041,19073,606,435,419,18654,35.4,20114,,,,,,,,1.02,,,1.1,0.93,50.4,,,52.6,48.2,1,1,0,9820.1,1241.5,1685.5,,,,,64.5,60.6,,,,,,,1.061,0.971,,,51.5,49.3
E09,Absolute Quantification,ABS,S5_09,Ch2Unknown,2,Multi,61.5,ddPCR Supermix for Probes (no dUTP),1230,,,65.3,57.8,1025,19089,606,435,419,18654,35.4,20114,,,,,,,,1.02,,,1.1,0.93,50.4,,,52.6,48.2,1,1,0,9428.5,1931.7,2313.7,,,,,63.5,59.6,,,,,,,1.061,0.971,,,51.5,49.3
E10,Absolute Quantification,ABS,S5_10,Ch1Unknown,1,Multi,30.9,ddPCR Supermix for Probes (no dUTP),618,,,33.6,28.2,499,18738,317,182,205,18533,19.4,19237,,,,,,,,0.96,,,1.07,0.84,48.9,,,51.9,45.8,1,1,0,9806.1,1265.8,1487.3,,,,,32.3,29.5,,,,,,,1.02,0.9,,,50.4,47.3
E10,Absolute Quantification,ABS,S5_10,Ch2Unknown,2,Multi,32.4,ddPCR Supermix for Probes (no dUTP),648,,,35.1,29.6,522,18715,317,182,205,18533,19.4,19237,,,,,,,,0.96,,,1.07,0.84,48.9,,,51.9,45.8,1,1,0,9460,1935.1,2139.3,,,,,33.8,30.9,,,,,,,1.02,0.9,,,50.4,47.3
E11,Absolute Quantification,ABS,S5_11,Ch1Unknown,1,Multi,14.6,ddPCR Supermix for Probes (no dUTP),292,,,16.5,12.8,238,18994,147,91,143,18851,8.98,19232,,,,,,,,0.82,,,0.96,0.68,45,,,49.3,40.8,1,1,0,10054,1301.8,1410.1,,,,,15.6,13.7,,,,,,,0.89,0.75,,,47.2,42.9
E11,Absolute Quantification,ABS,S5_11,Ch2Unknown,2,Multi,17.9,ddPCR Supermix for Probes (no dUTP),358,,,19.9,15.8,290,18942,147,91,143,18851,8.98,19232,,,,,,,,0.82,,,0.96,0.68,45,,,49.3,40.8,1,1,0,9711.2,1986,2102.5,,,,,18.9,16.8,,,,,,,0.89,0.75,,,47.2,42.9
E12,Absolute Quantification,ABS,S5_12,Ch1Unknown,1,Multi,7.9,ddPCR Supermix for Probes (no dUTP),158,,,9.3,6.5,127,18857,76,51,55,18802,4.71,18984,,,,,,,,0.97,,,1.21,0.73,49,,,55,43,1,1,0,9888.2,1274.3,1331.9,,,,,8.6,7.2,,,,,,,1.09,0.85,,,52.3,46.1
E12,Absolute Quantification,ABS,S5_12,Ch2Unknown,2,Multi,8.1,ddPCR Supermix for Probes (no dUTP),162,,,9.5,6.8,131,18853,76,51,55,18802,4.71,18984,,,,,,,,0.97,,,1.21,0.73,49,,,55,43,1,1,0,9486.1,1951.6,2003.6,,,,,8.9,7.4,,,,,,,1.09,0.85,,,52.3,46.1
F01,Absolute Quantification,ABS,S6_01,Ch1Unknown,1,Multi,5210,ddPCR Supermix for Probes (no dUTP),104200,,,5380,5070,17545,211,17408,137,164,47,3610,17756,,,,,,,,0.97,,,1.013,0.927,49.2,,,50.3,48.1,1,1,0,10148,1220.6,10042,,,,,5300,5140,,,,,,,0.992,0.948,,,49.8,48.7
F01,Absolute Quantification,ABS,S6_01,Ch2Unknown,2,Multi,5380,ddPCR Supermix for Probes (no dUTP),107600,,,5560,5220,17572,184,17408,137,164,47,3610,17756,,,,,,,,0.97,,,1.013,0.927,49.2,,,50.3,48.1,1,1,0,9721.9,2331.4,9645.4,,,,,5470,5290,,,,,,,0.992,0.948,,,49.8,48.7
F02,Absolute Quantification,ABS,S6_02,Ch1Unknown,1,Multi,4090,ddPCR Supermix for Probes (no dUTP),81800,,,4180,4000,18790,601,18474,316,383,218,3030,19391,,,,,,,,0.967,,,0.999,0.936,49.2,,,50,48.3,1,1,0,9763.7,1221.3,9498.9,,,,,4135,4041,,,,,,,0.983,0.951,,,49.58,48.75
F02,Absolute Quantification,ABS,S6_02,Ch2Unknown,2,Multi,4230,ddPCR Supermix for Probes (no dUTP),84600,,,4330,4130,18857,534,18474,316,383,218,3030,19391,,,,,,,,0.967,,,0.999,0.936,49.2,,,50,48.3,1,1,0,9563.5,2231.9,9361.6,,,,,4280,4180,,,,,,,0.983,0.951,,,49.58,48.75
F03,Absolute Quantification,ABS,S6_03,Ch1Unknown,1,Multi,3190,ddPCR Supermix for Probes (no dUTP),63800,,,3250,3130,19208,1365,18572,636,674,691,2420,20573,,,,,,,,0.99,,,1.016,0.963,49.7,,,50.4,49.1,1,1,0,9697,1222.1,9134.7,,,,,3223,3161,,,,,,,1.003,0.976,,,50.08,49.4
F03,Absolute Quantification,ABS,S6_03,Ch2Unknown,2,Multi,3220,ddPCR Supermix for Probes (no dUTP),64400,,,3290,3170,19246,1327,18572,636,674,691,2420,20573,,,,,,,,0.99,,,1.016,0.963,49.7,,,50.4,49.1,1,1,0,9567.4,2165.2,9089.9,,,,,3256,3194,,,,,,,1.003,0.976,,,50.08,49.4
F04,Absolute Quantification,ABS,S6_04,Ch1Unknown,1,Multi,2073,ddPCR Supermix for Probes (no dUTP),41460,,,2110,2037,15906,3296,14747,1159,1233,2063,1550,19202,,,,,,,,0.987,,,1.012,0.963,49.7,,,50.3,49.1,1,1,0,9595.7,1239.9,8161.4,,,,,2092,2055,,,,,,,1,0.975,,,50,49.36
F04,Absolute Quantification,ABS,S6_04,Ch2Unknown,2,Multi,2100,ddPCR Supermix for Probes (no dUTP),42000,,,2138,2064,15980,3222,14747,1159,1233,2063,1550,19202,,,,,,,,0.987,,,1.012,0.963,49.7,,,50.3,49.1,1,1,0,9586.5,2106.6,8331.4,,,,,2119,2081,,,,,,,1,0.975,,,50,49.36
F05,Absolute Quantification,ABS,S6_05,Ch1Unknown,1,Multi,1032,ddPCR Supermix for Probes (no dUTP),20640,,,1052,1013,11548,8224,9873,1675,1695,6529,763,19772,,,,,,,,0.997,,,1.024,0.971,49.9,,,50.6,49.3,1,1,0,9510.4,1213.6,6059.4,,,,,1042,1022,,,,,,,1.011,0.984,,,50.27,49.59
F05,Absolute Quantification,ABS,S6_05,Ch2Unknown,2,Multi,1035,ddPCR Supermix for Probes (no dUTP),20700,,,1055,1016,11568,8204,9873,1675,1695,6529,763,19772,,,,,,,,0.997,,,1.024,0.971,49.9,,,50.6,49.3,1,1,0,9491.3,2016.2,6389.7,,,,,1045,1025,,,,,,,1.011,0.984,,,50.27,49.59
F06,Absolute Quantification,ABS,S6_06,Ch1Unknown,1,Multi,512,ddPCR Supermix for Probes (no dUTP),10240,,,525,500,6591,12084,5230,1361,1313,10771,372,18675,,,,,,,,1.009,,,1.044,0.974,50.2,,,51.1,49.4,1,1,0,9482.2,1214.9,4132.7,,,,,518,506,,,,,,,1.027,0.991,,,50.67,49.79
F06,Absolute Quantification,ABS,S6_06,Ch2Unknown,2,Multi,507,ddPCR Supermix for Probes (no dUTP),10140,,,520,495,6543,12132,5230,1361,1313,10771,372,18675,,,,,,,,1.009,,,1.044,0.974,50.2,,,51.1,49.4,1,1,0,9489.3,1975,4607.7,,,,,514,501,,,,,,,1.027,0.991,,,50.67,49.79
F07,Absolute Quantification,ABS,S6_07,Ch1Unknown,1,Multi,256,ddPCR Supermix for Probes (no dUTP),5120,,,264,248,4009,16512,3084,925,897,15615,188,20521,,,,,,,,1.008,,,1.052,0.964,50.2,,,51.3,49.1,1,1,0,9740.6,1256.4,2913.8,,,,,259.8,251.7,,,,,,,1.03,0.985,,,50.8,49.6
F07,Absolute Quantification,ABS,S6_07,Ch2Unknown,2,Multi,254,ddPCR Supermix for Probes (no dUTP),5080,,,262,246,3981,16540,3084,925,897,15615,188,20521,,,,,,,,1.008,,,1.052,0.964,50.2,,,51.3,49.1,1,1,0,9627.5,1973.4,3458.3,,,,,257.8,249.7,,,,,,,1.03,0.985,,,50.8,49.6
F08,Absolute Quantification,ABS,S6_08,Ch1Unknown,1,Multi,126,ddPCR Supermix for Probes (no dUTP),2520,,,131,121,2066,18278,1567,499,498,17780,93.4,20344,,,,,,,,1,,,1.06,0.94,50,,,51.5,48.5,1,1,0,9520.2,1235.3,2076.7,,,,,128.8,123.2,,,,,,,1.032,0.969,,,50.8,49.2
F08,Absolute Quantification,ABS,S6_08,Ch2Unknown,2,Multi,126,ddPCR Supermix for Probes (no dUTP),2520,,,131,121,2065,18279,1567,499,498,17780,93.4,20344,,,,,,,,1,,,1.06,0.94,50,,,51.5,48.5,1,1,0,9508.3,1937,2705.5,,,,,128.7,123.2,,,,,,,1.032,0.969,,,50.8,49.2
F09,Absolute Quantification,ABS,S6_09,Ch1Unknown,1,Multi,60.9,ddPCR Supermix for Probes (no dUTP),1218,,,64.7,57.1,976,18375,729,247,253,18122,45,19351,,,,,,,,0.99,,,1.08,0.91,49.8,,,52.1,47.6,1,1,0,9582.1,1239.8,1660.5,,,,,62.8,58.9,,,,,,,1.039,0.949,,,51,48.7
F09,Absolute Quantification,ABS,S6_09,Ch2Unknown,2,Multi,61.3,ddPCR Supermix for Probes (no dUTP),1226,,,65.1,57.4,982,18369,729,247,253,18122,45,19351,,,,,,,,0.99,,,1.08,0.91,49.8,,,52.1,47.6,1,1,0,9421.5,1918.1,2298.8,,,,,63.2,59.3,,,,,,,1.039,0.949,,,51,48.7
F10,Absolute Quantification,ABS,S6_10,Ch1Unknown,1,Multi,31.8,ddPCR Supermix for Probes (no dUTP),636,,,34.5,29.1,542,19767,413,129,140,19627,24.1,20309,,,,,,,,0.98,,,1.1,0.86,49.5,,,52.5,46.5,1,1,0,9603.8,1262.8,1485.4,,,,,33.2,30.5,,,,,,,1.04,0.92,,,51,48
F10,Absolute Quantification,ABS,S6_10,Ch2Unknown,2,Multi,32.5,ddPCR Supermix for Probes (no dUTP),650,,,35.2,29.8,553,19756,413,129,140,19627,24.1,20309,,,,,,,,0.98,,,1.1,0.86,49.5,,,52.5,46.5,1,1,0,9500.4,1931.9,2138,,,,,33.9,31.1,,,,,,,1.04,0.92,,,51,48
F11,Absolute Quantification,ABS,S6_11,Ch1Unknown,1,Multi,17.5,ddPCR Supermix for Probes (no dUTP),350,,,19.5,15.6,302,20106,215,87,118,19988,12.4,20408,,,,,,,,0.91,,,1.05,0.77,47.5,,,51.4,43.7,1,1,0,9817.1,1288.6,1414.8,,,,,18.5,16.5,,,,,,,0.98,0.83,,,49.5,45.6
F11,Absolute Quantification,ABS,S6_11,Ch2Unknown,2,Multi,19.4,ddPCR Supermix for Probes (no dUTP),388,,,21.4,17.3,333,20075,215,87,118,19988,12.4,20408,,,,,,,,0.91,,,1.05,0.77,47.5,,,51.4,43.7,1,1,0,9579.7,1959.8,2084.2,,,,,20.4,18.3,,,,,,,0.98,0.83,,,49.5,45.6
F12,Absolute Quantification,ABS,S6_12,Ch1Unknown,1,Multi,8.5,ddPCR Supermix for Probes (no dUTP),170,,,9.9,7,129,17864,93,36,25,17839,6.09,17993,,,,,,,,1.09,,,1.37,0.82,52,,,58,46,1,1,0,9841.5,1295.4,1356.7,,,,,9.2,7.7,,,,,,,1.23,0.95,,,55.4,49.1
F12,Absolute Quantification,ABS,S6_12,Ch2Unknown,2,Multi,7.7,ddPCR Supermix for Probes (no dUTP),154,,,9.1,6.3,118,17875,93,36,25,17839,6.09,17993,,,,,,,,1.09,,,1.37,0.82,52,,,58,46,1,1,0,9687.7,1972.2,2022.8,,,,,8.5,7,,,,,,,1.23,0.95,,,55.4,49.1
G01,Absolute Quantification,ABS,S7_01,Ch1Unknown,1,Multi,5260,ddPCR Supermix for Probes (no dUTP),105200,,,5430,5110,18191,210,18104,87,95,115,4600,18401,,,,,,,,0.991,,,1.034,0.949,49.8,,,50.9,48.7,1,1,0,10127,1118.2,10025,,,,,5350,5180,,,,,,,1.013,0.97,,,50.3,49.2
G01,Absolute Quantification,ABS,S7_01,Ch2Unknown,2,Multi,5310,ddPCR Supermix for Probes (no dUTP),106200,,,5480,5160,18199,202,18104,87,95,115,4600,18401,,,,,,,,0.991,,,1.034,0.949,49.8,,,50.9,48.7,1,1,0,9737.7,2181.8,9654.7,,,,,5390,5230,,,,,,,1.013,0.97,,,50.3,49.2
G02,Absolute Quantification,ABS,S7_02,Ch1Unknown,1,Multi,4050,ddPCR Supermix for Probes (no dUTP),81000,,,4140,3960,19199,634,18983,216,227,407,3550,19833,,,,,,,,0.995,,,1.026,0.964,49.9,,,50.7,49.1,1,1,0,9703,1127.7,9428.9,,,,,4098,4006,,,,,,,1.011,0.979,,,50.28,49.47
G02,Absolute Quantification,ABS,S7_02,Ch2Unknown,2,Multi,4070,ddPCR Supermix for Probes (no dUTP),81400,,,4170,3980,19210,623,18983,216,227,407,3550,19833,,,,,,,,0.995,,,1.026,0.964,49.9,,,50.7,49.1,1,1,0,9582.7,2105.7,9347.9,,,,,4119,4026,,,,,,,1.011,0.979,,,50.28,49.47
G03,Absolute Quantification,ABS,S7_03,Ch1Unknown,1,Multi,3110,ddPCR Supermix for Probes (no dUTP),62200,,,3170,3050,18039,1387,17706,333,363,1024,2770,19426,,,,,,,,0.992,,,1.019,0.965,49.8,,,50.5,49.1,1,1,0,9679,1152.9,9070.2,,,,,3136,3075,,,,,,,1.006,0.978,,,50.14,49.45
G03,Absolute Quantification,ABS,S7_03,Ch2Unknown,2,Multi,3130,ddPCR Supermix for Probes (no dUTP),62600,,,3190,3070,18069,1357,17706,333,363,1024,2770,19426,,,,,,,,0.992,,,1.019,0.965,49.8,,,50.5,49.1,1,1,0,9588.5,2048.3,9061.7,,,,,3162,3101,,,,,,,1.006,0.978,,,50.14,49.45
G04,Absolute Quantification,ABS,S7_04,Ch1Unknown,1,Multi,2051,ddPCR Supermix for Probes (no dUTP),41020,,,2089,2015,15382,3260,14838,544,576,2684,1830,18642,,,,,,,,0.994,,,1.02,0.969,49.9,,,50.5,49.2,1,1,0,9533.4,1191.7,8074.7,,,,,2070,2033,,,,,,,1.007,0.982,,,50.18,49.54
G04,Absolute Quantification,ABS,S7_04,Ch2Unknown,2,Multi,2063,ddPCR Supermix for Probes (no dUTP),41260,,,2101,2027,15414,3228,14838,544,576,2684,1830,18642,,,,,,,,0.994,,,1.02,0.969,49.9,,,50.5,49.2,1,1,0,9529.3,1992.4,8224.2,,,,,2082,2044,,,,,,,1.007,0.982,,,50.18,49.54
G05,Absolute Quantification,ABS,S7_05,Ch1Unknown,1,Multi,1013,ddPCR Supermix for Probes (no dUTP),20260,,,1032,994,11321,8295,10589,732,796,7499,903,19616,,,,,,,,0.991,,,1.018,0.964,49.8,,,50.4,49.1,1,1,0,9349.8,1173.4,5892.3,,,,,1022,1003,,,,,,,1.005,0.978,,,50.12,49.43
G05,Absolute Quantification,ABS,S7_05,Ch2Unknown,2,Multi,1022,ddPCR Supermix for Probes (no dUTP),20440,,,1041,1002,11385,8231,10589,732,796,7499,903,19616,,,,,,,,0.991,,,1.018,0.964,49.8,,,50.4,49.1,1,1,0,9466.6,1946.2,6311,,,,,1032,1012,,,,,,,1.005,0.978,,,50.12,49.43
G06,Absolute Quantification,ABS,S7_06,Ch1Unknown,1,Multi,503,ddPCR Supermix for Probes (no dUTP),10060,,,516,491,6595,12353,6008,587,615,11738,446,18948,,,,,,,,0.995,,,1.029,0.961,49.9,,,50.7,49,1,1,0,9348,1208.3,4041.4,,,,,510,497,,,,,,,1.012,0.977,,,50.31,49.43
G06,Absolute Quantification,ABS,S7_06,Ch2Unknown,2,Multi,506,ddPCR Supermix for Probes (no dUTP),10120,,,518,494,6623,12325,6008,587,615,11738,446,18948,,,,,,,,0.995,,,1.029,0.961,49.9,,,50.7,49,1,1,0,9480.1,1933.1,4571,,,,,512,500,,,,,,,1.012,0.977,,,50.31,49.43
G07,Absolute Quantification,ABS,S7_07,Ch1Unknown,1,Multi,257,ddPCR Supermix for Probes (no dUTP),5140,,,265,249,3834,15701,3481,353,401,15300,230,19535,,,,,,,,0.986,,,1.03,0.942,49.7,,,50.8,48.5,1,1,0,9420.4,1222.8,2831.6,,,,,261.2,252.9,,,,,,,1.009,0.964,,,50.2,49.1
G07,Absolute Quantification,ABS,S7_07,Ch2Unknown,2,Multi,261,ddPCR Supermix for Probes (no dUTP),5220,,,269,252,3882,15653,3481,353,401,15300,230,19535,,,,,,,,0.986,,,1.03,0.942,49.7,,,50.8,48.5,1,1,0,9543.6,1928.1,3441.4,,,,,264.8,256.5,,,,,,,1.009,0.964,,,50.2,49.1
G08,Absolute Quantification,ABS,S7_08,Ch1Unknown,1,Multi,130,ddPCR Supermix for Probes (no dUTP),2600,,,135,124,1999,17149,1787,212,222,16927,115,19148,,,,,,,,0.99,,,1.06,0.93,49.9,,,51.4,48.3,1,1,0,9385,1240.1,2090.4,,,,,132.6,126.8,,,,,,,1.026,0.963,,,50.7,49.1
G08,Absolute Quantification,ABS,S7_08,Ch2Unknown,2,Multi,130,ddPCR Supermix for Probes (no dUTP),2600,,,136,125,2009,17139,1787,212,222,16927,115,19148,,,,,,,,0.99,,,1.06,0.93,49.9,,,51.4,48.3,1,1,0,9509.4,1922.9,2718.9,,,,,133.3,127.5,,,,,,,1.026,0.963,,,50.7,49.1
G09,Absolute Quantification,ABS,S7_09,Ch1Unknown,1,Multi,66.1,ddPCR Supermix for Probes (no dUTP),1322,,,70.2,62.1,1036,17915,923,113,129,17786,58.7,18951,,,,,,,,0.98,,,1.07,0.9,49.6,,,51.8,47.5,1,1,0,9413.6,1241.3,1688.1,,,,,68.2,64.1,,,,,,,1.027,0.941,,,50.7,48.5
G09,Absolute Quantification,ABS,S7_09,Ch2Unknown,2,Multi,67.2,ddPCR Supermix for Probes (no dUTP),1344,,,71.3,63.1,1052,17899,923,113,129,17786,58.7,18951,,,,,,,,0.98,,,1.07,0.9,49.6,,,51.8,47.5,1,1,0,9452.5,1908.2,2327,,,,,69.3,65.1,,,,,,,1.027,0.941,,,50.7,48.5
G10,Absolute Quantification,ABS,S7_10,Ch1Unknown,1,Multi,30.7,ddPCR Supermix for Probes (no dUTP),614,,,33.4,28.1,503,19003,448,55,75,18928,27.3,19506,,,,,,,,0.96,,,1.08,0.84,49,,,52.1,46,1,1,0,9337.7,1241.9,1450.7,,,,,32.1,29.4,,,,,,,1.02,0.9,,,50.6,47.5
G10,Absolute Quantification,ABS,S7_10,Ch2Unknown,2,Multi,32,ddPCR Supermix for Probes (no dUTP),640,,,34.7,29.2,523,18983,448,55,75,18928,27.3,19506,,,,,,,,0.96,,,1.08,0.84,49,,,52.1,46,1,1,0,9404.2,1905.4,2106.5,,,,,33.4,30.6,,,,,,,1.02,0.9,,,50.6,47.5
G11,Absolute Quantification,ABS,S7_11,Ch1Unknown,1,Multi,18.3,ddPCR Supermix for Probes (no dUTP),366,,,20.4,16.2,291,18586,254,37,34,18552,15.9,18877,,,,,,,,1.01,,,1.18,0.85,50.3,,,54.3,46.2,1,1,0,9578.6,1284.2,1412.1,,,,,19.3,17.2,,,,,,,1.09,0.93,,,52.3,48.2
G11,Absolute Quantification,ABS,S7_11,Ch2Unknown,2,Multi,18.1,ddPCR Supermix for Probes (no dUTP),362,,,20.2,16,288,18589,254,37,34,18552,15.9,18877,,,,,,,,1.01,,,1.18,0.85,50.3,,,54.3,46.2,1,1,0,9681.3,1952,2070,,,,,19.2,17,,,,,,,1.09,0.93,,,52.3,48.2
