Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
E01,Absolute Quantification,ABS,NC,Ch1Negative Control,1,Multi,0.11,ddPCR Supermix for Probes (no dUTP),2.2,,,0.35,0.02,2,21255,0,2,0,21255,0,21257,,,,,,,,,,,,,,,,,,1,1,0,7366,3652.7,3653,,,,,0.21,0.05,,,,,,,,,,,,
F01,Absolute Quantification,ABS,NC,Ch1Negative Control,1,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20328,0,0,0,20328,0,20328,,,,,,,,,,,,,,,,,,1,1,0,0,3736.8,3736.8,,,,,0.079,0,,,,,,,,,,,,
E01,Absolute Quantification,ABS,NC,Ch2Negative Control,2,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,21257,0,2,0,21255,0,21257,,,,,,,,,,,,,,,,,,1,1,0,0,1045.8,1045.8,,,,,0.076,0,,,,,,,,,,,,
F01,Absolute Quantification,ABS,NC,Ch2Negative Control,2,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,20328,0,0,0,20328,0,20328,,,,,,,,,,,,,,,,,,1,1,0,0,1079.5,1079.5,,,,,0.079,0,,,,,,,,,,,,
G01,Absolute Quantification,ABS,NTC,Ch1NTC,1,Multi,0.06,ddPCR Supermix for Probes (no dUTP),1.2,,,0.31,0,1,18100,0,1,0,18100,0,18101,,,,,,,,,,,,,,,,,,1,1,0,10386,3967.7,3968.1,,,,,0.16,0.02,,,,,,,,,,,,
H01,Absolute Quantification,ABS,NTC,Ch1NTC,1,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,20068,0,0,0,20068,0,20068,,,,,,,,,,,,,,,,,,1,1,0,0,3939.3,3939.3,,,,,0.08,0,,,,,,,,,,,,
G01,Absolute Quantification,ABS,NTC,Ch2NTC,2,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.19,0,0,18101,0,1,0,18100,0,18101,,,,,,,,,,,,,,,,,,1,1,0,0,1173.1,1173.1,,,,,0.089,0,,,,,,,,,,,,
H01,Absolute Quantification,ABS,NTC,Ch2NTC,2,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.18,0,0,20068,0,0,0,20068,0,20068,,,,,,,,,,,,,,,,,,1,1,0,0,1160.8,1160.8,,,,,0.08,0,,,,,,,,,,,,
A01,Absolute Quantification,ABS,PC_1,Ch1Positive Control,1,Multi,436,ddPCR Supermix for Probes (no dUTP),8720,,,447,425,6282,14011,5901,381,2452,11559,398,20293,,,,,,,,,,,,,,,,,,1,1,0,10525,3696.6,5810.4,,,,,441,430,,,,,,,,,,,,
A01,Absolute Quantification,ABS,PC_1,Ch2Positive Control,2,Multi,624,ddPCR Supermix for Probes (no dUTP),12480,,,638,611,8353,11940,5901,381,2452,11559,398,20293,,,,,,,,,,,,,,,,,,1,1,0,7729.7,1058.5,3804.5,,,,,631,617,,,,,,,,,,,,
B01,Absolute Quantification,ABS,PC_2,Ch1Positive Control,1,Multi,233,ddPCR Supermix for Probes (no dUTP),4660,,,240,225,3737,17079,3464,273,1505,15574,212,20816,,,,,,,,,,,,,,,,,,1,1,0,10957,3818.6,5100.1,,,,,236.6,229,,,,,,,,,,,,
B01,Absolute Quantification,ABS,PC_2,Ch2Positive Control,2,Multi,321,ddPCR Supermix for Probes (no dUTP),6420,,,330,312,4969,15847,3464,273,1505,15574,212,20816,,,,,,,,,,,,,,,,,,1,1,0,8259.1,1096.1,2806,,,,,325.4,316.3,,,,,,,,,,,,
C01,Absolute Quantification,ABS,PC_3,Ch1Positive Control,1,Multi,114,ddPCR Supermix for Probes (no dUTP),2280,,,119,109,1815,17808,1653,162,909,16899,103,19623,,,,,,,,,,,,,,,,,,1,1,0,11284,3931.7,4611.7,,,,,116.9,111.5,,,,,,,,,,,,
C01,Absolute Quantification,ABS,PC_3,Ch2Positive Control,2,Multi,165,ddPCR Supermix for Probes (no dUTP),3300,,,171,158,2562,17061,1653,162,909,16899,103,19623,,,,,,,,,,,,,,,,,,1,1,0,8505.5,1135,2097.3,,,,,167.9,161.3,,,,,,,,,,,,
D01,Absolute Quantification,ABS,PC_4,Ch1Positive Control,1,Multi,57.1,ddPCR Supermix for Probes (no dUTP),1142,,,60.7,53.5,982,19751,906,76,469,19282,52.5,20733,,,,,,,,,,,,,,,,,,1,1,0,11244,3920.6,4267.5,,,,,58.9,55.3,,,,,,,,,,,,
D01,Absolute Quantification,ABS,PC_4,Ch2Positive Control,2,Multi,80.7,ddPCR Supermix for Probes (no dUTP),1614,,,85,76.5,1375,19358,906,76,469,19282,52.5,20733,,,,,,,,,,,,,,,,,,1,1,0,8503.8,1139.7,1628.1,,,,,82.9,78.6,,,,,,,,,,,,
A02,Absolute Quantification,ABS,S01_1,Ch1Unknown,1,Multi,602,ddPCR Supermix for Probes (no dUTP),12040,,,615,589,8002,11979,7459,543,404,11575,548,19981,,,,,,,,1.023,,,1.055,0.991,50.6,,,51.4,49.8,1,1,0,10273,3634.7,6293.4,,,,,609,595,,,,,,,1.039,1.007,,,50.97,50.17
A02,Absolute Quantification,ABS,S01_1,Ch2Unknown,2,Multi,588,ddPCR Supermix for Probes (no dUTP),11760,,,602,575,7863,12118,7459,543,404,11575,548,19981,,,,,,,,1.023,,,1.055,0.991,50.6,,,51.4,49.8,1,1,0,7525.6,1074.3,3613.1,,,,,595,582,,,,,,,1.039,1.007,,,50.97,50.17
B02,Absolute Quantification,ABS,S01_2,Ch1Unknown,1,Multi,317,ddPCR Supermix for Probes (no dUTP),6340,,,326,308,4902,15837,4519,383,230,15607,289,20739,,,,,,,,1.037,,,1.078,0.995,50.9,,,51.9,49.9,1,1,0,10567,3733.2,5348.5,,,,,321.8,312.7,,,,,,,1.058,1.016,,,51.4,50.4
B02,Absolute Quantification,ABS,S01_2,Ch2Unknown,2,Multi,306,ddPCR Supermix for Probes (no dUTP),6120,,,315,297,4749,15990,4519,383,230,15607,289,20739,,,,,,,,1.037,,,1.078,0.995,50.9,,,51.9,49.9,1,1,0,7993.7,1091.6,2672.1,,,,,310.4,301.5,,,,,,,1.058,1.016,,,51.4,50.4
C02,Absolute Quantification,ABS,S01_3,Ch1Unknown,1,Multi,161,ddPCR Supermix for Probes (no dUTP),3220,,,167,155,2447,16678,2236,211,117,16561,146,19125,,,,,,,,1.04,,,1.1,0.98,51,,,52.5,49.6,1,1,0,10800,3829.6,4721.4,,,,,164.3,157.8,,,,,,,1.073,1.013,,,51.8,50.3
C02,Absolute Quantification,ABS,S01_3,Ch2Unknown,2,Multi,154,ddPCR Supermix for Probes (no dUTP),3080,,,161,148,2353,16772,2236,211,117,16561,146,19125,,,,,,,,1.04,,,1.1,0.98,51,,,52.5,49.6,1,1,0,8185.3,1113.1,1983.2,,,,,157.6,151.3,,,,,,,1.073,1.013,,,51.8,50.3
D02,Absolute Quantification,ABS,S01_4,Ch1Unknown,1,Multi,81.4,ddPCR Supermix for Probes (no dUTP),1628,,,85.7,77.1,1398,19515,1255,143,68,19447,72.8,20913,,,,,,,,1.06,,,1.14,0.98,51.4,,,53.3,49.5,1,1,0,10904,3879.5,4349.1,,,,,83.6,79.2,,,,,,,1.099,1.018,,,52.4,50.5
D02,Absolute Quantification,ABS,S01_4,Ch2Unknown,2,Multi,76.9,ddPCR Supermix for Probes (no dUTP),1538,,,81,72.7,1323,19590,1255,143,68,19447,72.8,20913,,,,,,,,1.06,,,1.14,0.98,51.4,,,53.3,49.5,1,1,0,8282.5,1134.2,1586.5,,,,,79,74.8,,,,,,,1.099,1.018,,,52.4,50.5
E02,Absolute Quantification,ABS,S02_1,Ch1Unknown,1,Multi,434,ddPCR Supermix for Probes (no dUTP),8680,,,446,423,5665,12689,5298,367,2263,10426,394,18354,,,,,,,,0.695,,,0.719,0.671,41,,,41.8,40.2,1,1,0,10491,3794,5861,,,,,440,428,,,,,,,0.708,0.683,,,41.44,40.58
E02,Absolute Quantification,ABS,S02_1,Ch2Unknown,2,Multi,625,ddPCR Supermix for Probes (no dUTP),12500,,,639,610,7561,10793,5298,367,2263,10426,394,18354,,,,,,,,0.695,,,0.719,0.671,41,,,41.8,40.2,1,1,0,7693.1,1102.2,3817.3,,,,,632,617,,,,,,,0.708,0.683,,,41.44,40.58
F02,Absolute Quantification,ABS,S02_2,Ch1Unknown,1,Multi,235,ddPCR Supermix for Probes (no dUTP),4700,,,242,227,3687,16702,3414,273,1589,15113,214,20389,,,,,,,,0.708,,,0.739,0.678,41.5,,,42.5,40.4,1,1,0,10890,3905,5168.2,,,,,238.5,230.8,,,,,,,0.724,0.693,,,42,40.9
F02,Absolute Quantification,ABS,S02_2,Ch2Unknown,2,Multi,331,ddPCR Supermix for Probes (no dUTP),6620,,,340,322,5003,15386,3414,273,1589,15113,214,20389,,,,,,,,0.708,,,0.739,0.678,41.5,,,42.5,40.4,1,1,0,8218.1,1137.4,2874.8,,,,,335.9,326.5,,,,,,,0.724,0.693,,,42,40.9
G02,Absolute Quantification,ABS,S02_3,Ch1Unknown,1,Multi,120,ddPCR Supermix for Probes (no dUTP),2400,,,125,114,1868,17416,1719,149,853,16563,109,19284,,,,,,,,0.712,,,0.754,0.669,41.6,,,43,40.1,1,1,0,11123,3984.1,4675.7,,,,,122.6,117.1,,,,,,,0.733,0.69,,,42.3,40.8
G02,Absolute Quantification,ABS,S02_3,Ch2Unknown,2,Multi,168,ddPCR Supermix for Probes (no dUTP),3360,,,175,162,2572,16712,1719,149,853,16563,109,19284,,,,,,,,0.712,,,0.754,0.669,41.6,,,43,40.1,1,1,0,8452,1171.9,2142.9,,,,,171.7,165.1,,,,,,,0.733,0.69,,,42.3,40.8
H02,Absolute Quantification,ABS,S02_4,Ch1Unknown,1,Multi,62.9,ddPCR Supermix for Probes (no dUTP),1258,,,66.6,59.2,1116,20331,1007,109,481,19850,56.4,21447,,,,,,,,0.74,,,0.8,0.69,42.6,,,44.5,40.7,1,1,0,11162,3998.9,4371.6,,,,,64.8,61,,,,,,,0.773,0.714,,,43.6,41.7
H02,Absolute Quantification,ABS,S02_4,Ch2Unknown,2,Multi,84.6,ddPCR Supermix for Probes (no dUTP),1692,,,88.9,80.3,1488,19959,1007,109,481,19850,56.4,21447,,,,,,,,0.74,,,0.8,0.69,42.6,,,44.5,40.7,1,1,0,8447,1182.2,1686.2,,,,,86.8,82.4,,,,,,,0.773,0.714,,,43.6,41.7
A03,Absolute Quantification,ABS,S03_1,Ch1Unknown,1,Multi,299,ddPCR Supermix for Probes (no dUTP),5980,,,307,291,5343,18483,5039,304,5094,13389,272,23826,,,,,,,,0.458,,,0.474,0.443,31.4,,,32.2,30.7,1,1,0,10048,3657,5090.3,,,,,302.8,294.6,,,,,,,0.466,0.451,,,31.8,31.07
A03,Absolute Quantification,ABS,S03_1,Ch2Unknown,2,Multi,652,ddPCR Supermix for Probes (no dUTP),13040,,,665,639,10133,13693,5039,304,5094,13389,272,23826,,,,,,,,0.458,,,0.474,0.443,31.4,,,32.2,30.7,1,1,0,7345.2,1045.1,3724.5,,,,,658,645,,,,,,,0.466,0.451,,,31.8,31.07
B03,Absolute Quantification,ABS,S03_2,Ch1Unknown,1,Multi,160,ddPCR Supermix for Probes (no dUTP),3200,,,167,154,2531,17340,2335,196,2966,14374,144,19871,,,,,,,,0.439,,,0.46,0.418,30.5,,,31.5,29.5,1,1,0,10712,3881.4,4751.4,,,,,163.5,157.1,,,,,,,0.45,0.428,,,31,30
B03,Absolute Quantification,ABS,S03_2,Ch2Unknown,2,Multi,365,ddPCR Supermix for Probes (no dUTP),7300,,,375,355,5301,14570,2335,196,2966,14374,144,19871,,,,,,,,0.439,,,0.46,0.418,30.5,,,31.5,29.5,1,1,0,8072.2,1125.8,2978.9,,,,,370,360,,,,,,,0.45,0.428,,,31,30
C03,Absolute Quantification,ABS,S03_3,Ch1Unknown,1,Multi,83.8,ddPCR Supermix for Probes (no dUTP),1676,,,88.1,79.5,1447,19600,1338,109,1779,17821,76.6,21047,,,,,,,,0.444,,,0.472,0.417,30.8,,,32.1,29.4,1,1,0,11073,3994.6,4481.2,,,,,86,81.6,,,,,,,0.459,0.43,,,31.4,30.1
C03,Absolute Quantification,ABS,S03_3,Ch2Unknown,2,Multi,189,ddPCR Supermix for Probes (no dUTP),3780,,,195,182,3117,17930,1338,109,1779,17821,76.6,21047,,,,,,,,0.444,,,0.472,0.417,30.8,,,32.1,29.4,1,1,0,8363.1,1171.2,2236.3,,,,,192,185.2,,,,,,,0.459,0.43,,,31.4,30.1
D03,Absolute Quantification,ABS,S03_4,Ch1Unknown,1,Multi,44.5,ddPCR Supermix for Probes (no dUTP),890,,,47.6,41.4,784,20352,715,69,1039,19313,40.3,21136,,,,,,,,0.436,,,0.473,0.4,30.4,,,32.2,28.6,1,1,0,10999,3969.5,4230.3,,,,,46.1,42.9,,,,,,,0.455,0.418,,,31.3,29.5
D03,Absolute Quantification,ABS,S03_4,Ch2Unknown,2,Multi,101.9,ddPCR Supermix for Probes (no dUTP),2038,,,106.7,97.2,1754,19382,715,69,1039,19313,40.3,21136,,,,,,,,0.436,,,0.473,0.4,30.4,,,32.2,28.6,1,1,0,8311.4,1166.6,1759.5,,,,,104.4,99.5,,,,,,,0.455,0.418,,,31.3,29.5
E03,Absolute Quantification,ABS,S04_1,Ch1Unknown,1,Multi,165,ddPCR Supermix for Probes (no dUTP),3300,,,171,159,2954,19569,2806,148,8021,11548,150,22523,,,,,,,,0.215,,,0.223,0.206,17.7,,,18.3,17.1,1,1,0,10434,3864.1,4725.8,,,,,168.5,162.4,,,,,,,0.219,0.2101,,,17.97,17.36
E03,Absolute Quantification,ABS,S04_1,Ch2Unknown,2,Multi,771,ddPCR Supermix for Probes (no dUTP),15420,,,786,756,10827,11696,2806,148,8021,11548,150,22523,,,,,,,,0.215,,,0.223,0.206,17.7,,,18.3,17.1,1,1,0,7674.4,1112.7,4267,,,,,778,763,,,,,,,0.219,0.2101,,,17.97,17.36
F03,Absolute Quantification,ABS,S04_2,Ch1Unknown,1,Multi,86.3,ddPCR Supermix for Probes (no dUTP),1726,,,90.8,81.8,1397,18359,1313,84,4399,13960,79.2,19756,,,,,,,,0.215,,,0.227,0.202,17.7,,,18.5,16.8,1,1,0,10914,3982.1,4472.3,,,,,88.6,84,,,,,,,0.221,0.208,,,18.12,17.25
F03,Absolute Quantification,ABS,S04_2,Ch2Unknown,2,Multi,401,ddPCR Supermix for Probes (no dUTP),8020,,,412,391,5712,14044,1313,84,4399,13960,79.2,19756,,,,,,,,0.215,,,0.227,0.202,17.7,,,18.5,16.8,1,1,0,8205.4,1156.9,3194.8,,,,,407,396,,,,,,,0.221,0.208,,,18.12,17.25
G03,Absolute Quantification,ABS,S04_3,Ch1Unknown,1,Multi,44.9,ddPCR Supermix for Probes (no dUTP),898,,,48.1,41.7,765,19654,712,53,2501,17153,41.3,20419,,,,,,,,0.223,,,0.241,0.205,18.2,,,19.4,17.1,1,1,0,11087,4027.3,4291.7,,,,,46.5,43.3,,,,,,,0.232,0.214,,,18.8,17.6
G03,Absolute Quantification,ABS,S04_3,Ch2Unknown,2,Multi,201,ddPCR Supermix for Probes (no dUTP),4020,,,208,194,3213,17206,712,53,2501,17153,41.3,20419,,,,,,,,0.223,,,0.241,0.205,18.2,,,19.4,17.1,1,1,0,8332.2,1181.8,2307,,,,,205,197.9,,,,,,,0.232,0.214,,,18.8,17.6
H03,Absolute Quantification,ABS,S04_4,Ch1Unknown,1,Multi,24.5,ddPCR Supermix for Probes (no dUTP),490,,,26.8,22.2,440,20900,416,24,1523,19377,23.1,21340,,,,,,,,0.219,,,0.241,0.196,17.9,,,19.5,16.4,1,1,0,11043,4002,4147.2,,,,,25.7,23.3,,,,,,,0.23,0.207,,,18.7,17.2
H03,Absolute Quantification,ABS,S04_4,Ch2Unknown,2,Multi,112.1,ddPCR Supermix for Probes (no dUTP),2242,,,117.1,107.1,1939,19401,416,24,1523,19377,23.1,21340,,,,,,,,0.219,,,0.241,0.196,17.9,,,19.5,16.4,1,1,0,8288.4,1179.1,1825.1,,,,,114.6,109.5,,,,,,,0.23,0.207,,,18.7,17.2
A04,Absolute Quantification,ABS,S05_1,Ch1Unknown,1,Multi,79.1,ddPCR Supermix for Probes (no dUTP),1582,,,83.2,75.1,1467,21091,1397,70,9323,11768,72.1,22558,,,,,,,,0.104,,,0.11,0.099,9.44,,,9.91,8.98,1,1,0,10407,3867.9,4293.1,,,,,81.2,77,,,,,,,0.1072,0.1014,,,9.68,9.21
A04,Absolute Quantification,ABS,S05_1,Ch2Unknown,2,Multi,759,ddPCR Supermix for Probes (no dUTP),15180,,,773,744,10720,11838,1397,70,9323,11768,72.1,22558,,,,,,,,0.104,,,0.11,0.099,9.44,,,9.91,8.98,1,1,0,7659.2,1104.7,4219.5,,,,,766,751,,,,,,,0.1072,0.1014,,,9.68,9.21
B04,Absolute Quantification,ABS,S05_2,Ch1Unknown,1,Multi,44.7,ddPCR Supermix for Probes (no dUTP),894,,,47.9,41.6,768,19825,719,49,5256,14569,40.8,20593,,,,,,,,0.111,,,0.119,0.103,10,,,10.7,9.3,1,1,0,10825,3987.5,4242.5,,,,,46.3,43.1,,,,,,,0.1152,0.1067,,,10.33,9.64
B04,Absolute Quantification,ABS,S05_2,Ch2Unknown,2,Multi,403,ddPCR Supermix for Probes (no dUTP),8060,,,413,393,5975,14618,719,49,5256,14569,40.8,20593,,,,,,,,0.111,,,0.119,0.103,10,,,10.7,9.3,1,1,0,8165.7,1157.7,3191.1,,,,,408,398,,,,,,,0.1152,0.1067,,,10.33,9.64
