Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
F02,Absolute Quantification,ABS,S02_2,Ch1Unknown,1,Multi,152,ddPCR Supermix for Probes (no dUTP),3040,,,158,146,2498,18058,2303,195,1121,16937,139,20556,,,,,,,,0.711,,,0.748,0.674,41.6,,,42.8,40.3,1,1,0,10212,3611.7,4413.7,,,,,155.5,149.4,,,,,,,0.73,0.692,,,42.2,40.9
F02,Absolute Quantification,ABS,S02_2,Ch2Unknown,2,Multi,214,ddPCR Supermix for Probes (no dUTP),4280,,,222,207,3424,17132,2303,195,1121,16937,139,20556,,,,,,,,0.711,,,0.748,0.674,41.6,,,42.8,40.3,1,1,0,8057.9,1450.6,2551.2,,,,,218,210.7,,,,,,,0.73,0.692,,,42.2,40.9
G02,Absolute Quantification,ABS,S02_3,Ch1Unknown,1,Multi,78.1,ddPCR Supermix for Probes (no dUTP),1562,,,82.3,74,1367,19907,1246,121,611,19296,70.8,21274,,,,,,,,0.73,,,0.78,0.68,42.1,,,43.8,40.4,1,1,0,10262,3654.6,4079.1,,,,,80.2,76,,,,,,,0.753,0.701,,,43,41.2
G02,Absolute Quantification,ABS,S02_3,Ch2Unknown,2,Multi,107.5,ddPCR Supermix for Probes (no dUTP),2150,,,112.4,102.6,1857,19417,1246,121,611,19296,70.8,21274,,,,,,,,0.73,,,0.78,0.68,42.1,,,43.8,40.4,1,1,0,8087.2,1464.6,2042.7,,,,,110,105,,,,,,,0.753,0.701,,,43,41.2
H02,Absolute Quantification,ABS,S02_4,Ch1Unknown,1,Multi,39.5,ddPCR Supermix for Probes (no dUTP),790,,,42.5,36.5,665,19485,614,51,320,19165,36.4,20150,,,,,,,,0.71,,,0.78,0.64,41.4,,,43.8,39,1,1,0,10369,3700.5,3920.5,,,,,41,38,,,,,,,0.743,0.671,,,42.7,40.2
H02,Absolute Quantification,ABS,S02_4,Ch2Unknown,2,Multi,55.8,ddPCR Supermix for Probes (no dUTP),1116,,,59.4,52.3,934,19216,614,51,320,19165,36.4,20150,,,,,,,,0.71,,,0.78,0.64,41.4,,,43.8,39,1,1,0,8168,1487,1796.6,,,,,57.7,54,,,,,,,0.743,0.671,,,42.7,40.2
A03,Absolute Quantification,ABS,S03_1,Ch1Unknown,1,Multi,188,ddPCR Supermix for Probes (no dUTP),3760,,,194,181,3127,18068,2938,189,3402,14666,173,21195,,,,,,,,0.449,,,0.468,0.43,31,,,31.9,30.1,1,1,0,9735.6,3442.3,4370.8,,,,,191.2,184.4,,,,,,,0.459,0.439,,,31.46,30.52
A03,Absolute Quantification,ABS,S03_1,Ch2Unknown,2,Multi,418,ddPCR Supermix for Probes (no dUTP),8360,,,429,408,6340,14855,2938,189,3402,14666,173,21195,,,,,,,,0.449,,,0.468,0.43,31,,,31.9,30.1,1,1,0,7624.9,1399.9,3262,,,,,423,413,,,,,,,0.459,0.439,,,31.46,30.52
B03,Absolute Quantification,ABS,S03_2,Ch1Unknown,1,Multi,96.7,ddPCR Supermix for Probes (no dUTP),1934,,,101.5,91.9,1553,18128,1444,109,1917,16211,88.8,19681,,,,,,,,0.439,,,0.465,0.413,30.5,,,31.8,29.2,1,1,0,9892,3531.2,4033.2,,,,,99.2,94.2,,,,,,,0.452,0.425,,,31.2,29.9
B03,Absolute Quantification,ABS,S03_2,Ch2Unknown,2,Multi,220,ddPCR Supermix for Probes (no dUTP),4400,,,228,213,3361,16320,1444,109,1917,16211,88.8,19681,,,,,,,,0.439,,,0.465,0.413,30.5,,,31.8,29.2,1,1,0,7784.6,1429.9,2515.1,,,,,224.1,216.5,,,,,,,0.452,0.425,,,31.2,29.9
C03,Absolute Quantification,ABS,S03_3,Ch1Unknown,1,Multi,51.6,ddPCR Supermix for Probes (no dUTP),1032,,,55,48.2,875,19525,813,62,1044,18481,47.6,20400,,,,,,,,0.459,,,0.496,0.422,31.5,,,33.2,29.7,1,1,0,10039,3601.2,3877.3,,,,,53.3,49.8,,,,,,,0.478,0.44,,,32.4,30.6
C03,Absolute Quantification,ABS,S03_3,Ch2Unknown,2,Multi,112,ddPCR Supermix for Probes (no dUTP),2240,,,117,107,1857,18543,813,62,1044,18481,47.6,20400,,,,,,,,0.459,,,0.496,0.422,31.5,,,33.2,29.7,1,1,0,7872.9,1455.7,2039.9,,,,,114.9,109.7,,,,,,,0.478,0.44,,,32.4,30.6
D03,Absolute Quantification,ABS,S03_4,Ch1Unknown,1,Multi,23.7,ddPCR Supermix for Probes (no dUTP),474,,,26,21.5,425,20844,384,41,628,20216,21.4,21269,,,,,,,,0.414,,,0.461,0.367,29.3,,,31.6,26.9,1,1,0,10049,3606.7,3735.4,,,,,24.9,22.6,,,,,,,0.438,0.39,,,30.5,28.1
D03,Absolute Quantification,ABS,S03_4,Ch2Unknown,2,Multi,57.4,ddPCR Supermix for Probes (no dUTP),1148,,,60.9,53.8,1012,20257,384,41,628,20216,21.4,21269,,,,,,,,0.414,,,0.461,0.367,29.3,,,31.6,26.9,1,1,0,7844.4,1464.5,1768.1,,,,,59.2,55.6,,,,,,,0.438,0.39,,,30.5,28.1
E03,Absolute Quantification,ABS,S04_1,Ch1Unknown,1,Multi,103.7,ddPCR Supermix for Probes (no dUTP),2074,,,108.5,98.8,1770,19216,1662,108,5312,13904,94.6,20986,,,,,,,,0.218,,,0.23,0.207,17.9,,,18.7,17.1,1,1,0,9832.9,3520.7,4053.1,,,,,106.1,101.2,,,,,,,0.224,0.212,,,18.3,17.52
E03,Absolute Quantification,ABS,S04_1,Ch2Unknown,2,Multi,475,ddPCR Supermix for Probes (no dUTP),9500,,,487,464,6974,14012,1662,108,5312,13904,94.6,20986,,,,,,,,0.218,,,0.23,0.207,17.9,,,18.7,17.1,1,1,0,7681.3,1425.4,3504.3,,,,,481,470,,,,,,,0.224,0.212,,,18.3,17.52
F03,Absolute Quantification,ABS,S04_2,Ch1Unknown,1,Multi,56.6,ddPCR Supermix for Probes (no dUTP),1132,,,60.3,53,926,18773,866,60,3084,15689,52.2,19699,,,,,,,,0.215,,,0.231,0.2,17.7,,,18.7,16.7,1,1,0,10222,3700.6,4007.2,,,,,58.5,54.8,,,,,,,0.223,0.207,,,18.2,17.2
F03,Absolute Quantification,ABS,S04_2,Ch2Unknown,2,Multi,263,ddPCR Supermix for Probes (no dUTP),5260,,,272,255,3950,15749,866,60,3084,15689,52.2,19699,,,,,,,,0.215,,,0.231,0.2,17.7,,,18.7,16.7,1,1,0,7966.7,1484.3,2784.2,,,,,267.5,259.1,,,,,,,0.223,0.207,,,18.2,17.2
G03,Absolute Quantification,ABS,S04_3,Ch1Unknown,1,Multi,24.6,ddPCR Supermix for Probes (no dUTP),492,,,27,22.3,419,19822,395,24,1581,18241,23.1,20241,,,,,,,,0.204,,,0.225,0.182,16.9,,,18.4,15.4,1,1,0,10269,3717.8,3853.4,,,,,25.8,23.4,,,,,,,0.215,0.193,,,17.7,16.2
G03,Absolute Quantification,ABS,S04_3,Ch2Unknown,2,Multi,121,ddPCR Supermix for Probes (no dUTP),2420,,,126,116,1976,18265,395,24,1581,18241,23.1,20241,,,,,,,,0.204,,,0.225,0.182,16.9,,,18.4,15.4,1,1,0,8016.8,1499.9,2136.1,,,,,123.6,118.1,,,,,,,0.215,0.193,,,17.7,16.2
H03,Absolute Quantification,ABS,S04_4,Ch1Unknown,1,Multi,13.3,ddPCR Supermix for Probes (no dUTP),266,,,15,11.5,228,20103,212,16,976,19127,12.3,20331,,,,,,,,0.187,,,0.214,0.161,15.8,,,17.7,13.9,1,1,0,10327,3753.7,3827.4,,,,,14.1,12.4,,,,,,,0.201,0.174,,,16.7,14.8
H03,Absolute Quantification,ABS,S04_4,Ch2Unknown,2,Multi,70.8,ddPCR Supermix for Probes (no dUTP),1416,,,74.9,66.8,1188,19143,212,16,976,19127,12.3,20331,,,,,,,,0.187,,,0.214,0.161,15.8,,,17.7,13.9,1,1,0,8028.1,1522.9,1903,,,,,72.9,68.8,,,,,,,0.201,0.174,,,16.7,14.8
A04,Absolute Quantification,ABS,S05_1,Ch1Unknown,1,Multi,54.4,ddPCR Supermix for Probes (no dUTP),1088,,,57.7,51,1016,21473,960,56,6537,14936,50,22489,,,,,,,,0.114,,,0.121,0.107,10.2,,,10.8,9.6,1,1,0,9841.6,3535.1,3820,,,,,56.1,52.7,,,,,,,0.1178,0.1102,,,10.54,9.93
A04,Absolute Quantification,ABS,S05_1,Ch2Unknown,2,Multi,477,ddPCR Supermix for Probes (no dUTP),9540,,,488,466,7497,14992,960,56,6537,14936,50,22489,,,,,,,,0.114,,,0.121,0.107,10.2,,,10.8,9.6,1,1,0,7699.8,1436.8,3524.7,,,,,483,472,,,,,,,0.1178,0.1102,,,10.54,9.93
B04,Absolute Quantification,ABS,S05_2,Ch1Unknown,1,Multi,27.7,ddPCR Supermix for Probes (no dUTP),554,,,30,25.3,515,21654,483,32,3778,17876,25.5,22169,,,,,,,,0.11,,,0.12,0.1,9.9,,,10.7,9.1,1,1,0,10027,3631.8,3780.3,,,,,28.9,26.4,,,,,,,0.115,0.105,,,10.34,9.5
B04,Absolute Quantification,ABS,S05_2,Ch2Unknown,2,Multi,251,ddPCR Supermix for Probes (no dUTP),5020,,,259,244,4261,17908,483,32,3778,17876,25.5,22169,,,,,,,,0.11,,,0.12,0.1,9.9,,,10.7,9.1,1,1,0,7868.6,1478.1,2706.3,,,,,255,247.3,,,,,,,0.115,0.105,,,10.34,9.5
C04,Absolute Quantification,ABS,S05_3,Ch1Unknown,1,Multi,14.9,ddPCR Supermix for Probes (no dUTP),298,,,16.7,13.1,269,21132,250,19,1989,19143,13.7,21401,,,,,,,,0.114,,,0.129,0.1,10.3,,,11.4,9.1,1,1,0,10140,3689.5,3770.6,,,,,15.8,14,,,,,,,0.122,0.107,,,10.9,9.7
C04,Absolute Quantification,ABS,S05_3,Ch2Unknown,2,Multi,130,ddPCR Supermix for Probes (no dUTP),2600,,,135,125,2239,19162,250,19,1989,19143,13.7,21401,,,,,,,,0.114,,,0.129,0.1,10.3,,,11.4,9.1,1,1,0,7945.1,1504.2,2178,,,,,132.8,127.3,,,,,,,0.122,0.107,,,10.9,9.7
D04,Absolute Quantification,ABS,S05_4,Ch1Unknown,1,Multi,6.4,ddPCR Supermix for Probes (no dUTP),128,,,7.6,5.2,115,21077,106,9,1046,20031,5.87,21192,,,,,,,,0.097,,,0.116,0.079,8.9,,,10.4,7.3,1,1,0,10259,3740.9,3776.3,,,,,7,5.8,,,,,,,0.107,0.088,,,9.7,8.1
D04,Absolute Quantification,ABS,S05_4,Ch2Unknown,2,Multi,65.8,ddPCR Supermix for Probes (no dUTP),1316,,,69.6,62,1152,20040,106,9,1046,20031,5.87,21192,,,,,,,,0.097,,,0.116,0.079,8.9,,,10.4,7.3,1,1,0,8001.7,1531.6,1883.3,,,,,67.7,63.8,,,,,,,0.107,0.088,,,9.7,8.1
E04,Absolute Quantification,ABS,S06_1,Ch1Unknown,1,Multi,28.5,ddPCR Supermix for Probes (no dUTP),570,,,31,26,499,20358,469,30,6734,13624,25.9,20857,,,,,,,,0.057,,,0.062,0.052,5.41,,,5.87,4.94,1,1,0,9842,3572.1,3722.1,,,,,29.8,27.2,,,,,,,0.0598,0.0545,,,5.64,5.17
E04,Absolute Quantification,ABS,S06_1,Ch2Unknown,2,Multi,498,ddPCR Supermix for Probes (no dUTP),9960,,,510,487,7203,13654,469,30,6734,13624,25.9,20857,,,,,,,,0.057,,,0.062,0.052,5.41,,,5.87,4.94,1,1,0,7681.2,1454.5,3604.9,,,,,504,493,,,,,,,0.0598,0.0545,,,5.64,5.17
F04,Absolute Quantification,ABS,S06_2,Ch1Unknown,1,Multi,15.6,ddPCR Supermix for Probes (no dUTP),312,,,17.4,13.8,289,21597,271,18,4052,17545,14.4,21886,,,,,,,,0.06,,,0.068,0.053,5.7,,,6.3,5.1,1,1,0,10155,3710.1,3795.2,,,,,16.6,14.7,,,,,,,0.0641,0.0567,,,6.02,5.37
F04,Absolute Quantification,ABS,S06_2,Ch2Unknown,2,Multi,259,ddPCR Supermix for Probes (no dUTP),5180,,,267,251,4323,17563,271,18,4052,17545,14.4,21886,,,,,,,,0.06,,,0.068,0.053,5.7,,,6.3,5.1,1,1,0,7948.7,1506,2778.5,,,,,262.8,254.9,,,,,,,0.0641,0.0567,,,6.02,5.37
G04,Absolute Quantification,ABS,S06_3,Ch1Unknown,1,Multi,8.1,ddPCR Supermix for Probes (no dUTP),162,,,9.4,6.7,136,19738,123,13,2021,17717,7.22,19874,,,,,,,,0.06,,,0.071,0.05,5.7,,,6.6,4.7,1,1,0,10169,3767.4,3811.2,,,,,8.8,7.4,,,,,,,0.065,0.055,,,6.15,5.2
G04,Absolute Quantification,ABS,S06_3,Ch2Unknown,2,Multi,134,ddPCR Supermix for Probes (no dUTP),2680,,,140,129,2144,17730,123,13,2021,17717,7.22,19874,,,,,,,,0.06,,,0.071,0.05,5.7,,,6.6,4.7,1,1,0,8009.4,1540.2,2238.1,,,,,137.2,131.4,,,,,,,0.065,0.055,,,6.15,5.2
H04,Absolute Quantification,ABS,S06_4,Ch1Unknown,1,Multi,3.8,ddPCR Supermix for Probes (no dUTP),76,,,4.8,3,71,21853,68,3,1231,20622,3.64,21924,,,,,,,,0.053,,,0.066,0.04,5,,,6.2,3.9,1,1,0,10262,3761.1,3782.1,,,,,4.29,3.38,,,,,,,0.06,0.047,,,5.6,4.5
H04,Absolute Quantification,ABS,S06_4,Ch2Unknown,2,Multi,71.9,ddPCR Supermix for Probes (no dUTP),1438,,,75.8,68,1299,20625,68,3,1231,20622,3.64,21924,,,,,,,,0.053,,,0.066,0.04,5,,,6.2,3.9,1,1,0,8017.3,1545.7,1929.1,,,,,73.9,69.9,,,,,,,0.06,0.047,,,5.6,4.5
A05,Absolute Quantification,ABS,S07_1,Ch1Unknown,1,Multi,0.06,ddPCR Supermix for Probes (no dUTP),1.2,,,0.26,0,1,21334,0,1,7473,13861,0,21335,,,,,,,,0.00011,,,0.00037,0,0.011,,,0.037,0,1,1,0,9088.7,3592.2,3592.4,,,,,0.14,0.01,,,,,,,0.00023,0,,,0.023,0
A05,Absolute Quantification,ABS,S07_1,Ch2Unknown,2,Multi,507,ddPCR Supermix for Probes (no dUTP),10140,,,519,496,7473,13862,0,1,7473,13861,0,21335,,,,,,,,0.00011,,,0.00037,0,0.011,,,0.037,0,1,1,0,7732.5,1469.2,3663.1,,,,,513,501,,,,,,,0.00023,0,,,0.023,0
B05,Absolute Quantification,ABS,S07_2,Ch1Unknown,1,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.17,0,0,21336,0,0,4232,17104,0,21336,,,,,,,,,,,,,,,,,,1,1,0,0,3721.8,3721.8,,,,,0.075,0,,,,,,,,,,,,
B05,Absolute Quantification,ABS,S07_2,Ch2Unknown,2,Multi,260,ddPCR Supermix for Probes (no dUTP),5200,,,268,252,4232,17104,0,0,4232,17104,0,21336,,,,,,,,,,,,,,,,,,1,1,0,7971.3,1525.2,2803.8,,,,,264.1,256.1,,,,,,,,,,,,
C05,Absolute Quantification,ABS,S07_3,Ch1Unknown,1,Multi,0.06,ddPCR Supermix for Probes (no dUTP),1.2,,,0.27,0,1,21042,1,0,2289,18753,0.0559,21043,,,,,,,,0.0004,,,0.0014,0,0.04,,,0.14,0,1,1,0,3944.1,3767.5,3767.6,,,,,0.14,0.02,,,,,,,0.00087,0,,,0.087,0
C05,Absolute Quantification,ABS,S07_3,Ch2Unknown,2,Multi,136,ddPCR Supermix for Probes (no dUTP),2720,,,141,130,2290,18753,1,0,2289,18753,0.0559,21043,,,,,,,,0.0004,,,0.0014,0,0.04,,,0.14,0,1,1,0,8009.2,1549.4,2252.4,,,,,138.4,132.7,,,,,,,0.00087,0,,,0.087,0
D05,Absolute Quantification,ABS,S07_4,Ch1Unknown,1,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21731,0,0,1252,20479,0,21731,,,,,,,,,,,,,,,,,,1,1,0,0,3777.6,3777.6,,,,,0.074,0,,,,,,,,,,,,
D05,Absolute Quantification,ABS,S07_4,Ch2Unknown,2,Multi,69.8,ddPCR Supermix for Probes (no dUTP),1396,,,73.7,66,1252,20479,0,0,1252,20479,0,21731,,,,,,,,,,,,,,,,,,1,1,0,7951.4,1553,1921.7,,,,,71.8,67.8,,,,,,,,,,,,
E05,Absolute Quantification,ABS,S08_1,Ch1Unknown,1,Multi,0,ddPCR Supermix for Probes (no dUTP),0,,,0.16,0,0,21663,0,0,7682,13981,0,21663,,,,,,,,,,,,,,,,,,1,1,0,0,3616,3616,,,,,0.074,0,,,,,,,,,,,,
E05,Absolute Quantification,ABS,S08_1,Ch2Unknown,2,Multi,515,ddPCR Supermix for Probes (no dUTP),10300,,,527,504,7682,13981,0,0,7682,13981,0,21663,,,,,,,,,,,,,,,,,,1,1,0,7689.1,1481.3,3682.7,,,,,521,509,,,,,,,,,,,,
