Well,ExptType,Experiment,Sample,TargetType,Target,Status,Concentration,Supermix,CopiesPer20uLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,AcceptedDroplets,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,FractionalAbundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,ReferenceAssayNumber,TargetAssayNumber,Threshold,MeanAmplitudeofPositives,MeanAmplitudeofNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfMax68,TotalConfMin68,PoissonConfMax68,PoissonConfMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
A03,Absolute Quantification,ABS,S1_03,Ch1Unknown,2,Manual,2810,ddPCR Supermix for Probes (no dUTP),56200,,,2870,2760,15962,1613,15426,536,305,1308,2410,17575,,,,,,,,1.059,,,1.088,1.03,51.4,,,52.1,50.8,1,1,6490,10702,3935.3,10081,,,,,2838,2782,,,,,,,1.074,1.045,,,51.79,51.09
A03,Absolute Quantification,ABS,S1_03,Ch2Unknown,1,Manual,2650,ddPCR Supermix for Probes (no dUTP),53000,,,2700,2600,15731,1844,15426,536,305,1308,2410,17575,,,,,,,,1.059,,,1.088,1.03,51.4,,,52.1,50.8,1,1,4129,8675.5,2298.3,8006.4,,,,,2679,2627,,,,,,,1.074,1.045,,,51.79,51.09
A04,Absolute Quantification,ABS,S1_04,Ch1Unknown,2,Manual,1871,ddPCR Supermix for Probes (no dUTP),37420,,,1905,1838,14766,3781,14086,680,395,3386,1660,18547,,,,,,,,1.048,,,1.074,1.021,51.2,,,51.8,50.5,1,1,6490,10893,4057.1,9499.2,,,,,1888,1854,,,,,,,1.061,1.034,,,51.49,50.85
A04,Absolute Quantification,ABS,S1_04,Ch2Unknown,1,Manual,1785,ddPCR Supermix for Probes (no dUTP),35700,,,1818,1754,14481,4066,14086,680,395,3386,1660,18547,,,,,,,,1.048,,,1.074,1.021,51.2,,,51.8,50.5,1,1,4129,8824.7,2305,7395.4,,,,,1802,1769,,,,,,,1.061,1.034,,,51.49,50.85
A05,Absolute Quantification,ABS,S1_05,Ch1Unknown,2,Manual,896,ddPCR Supermix for Probes (no dUTP),17920,,,914,879,10497,9192,9860,637,371,8821,814,19689,,,,,,,,1.039,,,1.068,1.01,51,,,51.7,50.3,1,1,6490,10726,4042,7605.6,,,,,905,887,,,,,,,1.054,1.024,,,51.31,50.6
A05,Absolute Quantification,ABS,S1_05,Ch2Unknown,1,Manual,863,ddPCR Supermix for Probes (no dUTP),17260,,,880,846,10231,9458,9860,637,371,8821,814,19689,,,,,,,,1.039,,,1.068,1.01,51,,,51.7,50.3,1,1,4129,8703,2263.5,5609.7,,,,,871,854,,,,,,,1.054,1.024,,,51.31,50.6
A06,Absolute Quantification,ABS,S1_06,Ch1Unknown,2,Manual,473,ddPCR Supermix for Probes (no dUTP),9460,,,485,461,5917,11953,5509,408,233,11720,433,17870,,,,,,,,1.037,,,1.075,1,50.9,,,51.8,50,1,1,6490,10852,4113.6,6344.8,,,,,479,467,,,,,,,1.057,1.018,,,51.39,50.45
A06,Absolute Quantification,ABS,S1_06,Ch2Unknown,1,Manual,456,ddPCR Supermix for Probes (no dUTP),9120,,,468,444,5742,12128,5509,408,233,11720,433,17870,,,,,,,,1.037,,,1.075,1,50.9,,,51.8,50,1,1,4129,8759.7,2272.4,4356.9,,,,,462,450,,,,,,,1.057,1.018,,,51.39,50.45
A07,Absolute Quantification,ABS,S1_07,Ch1Unknown,2,Manual,240,ddPCR Supermix for Probes (no dUTP),4800,,,248,231,3194,14145,2948,246,154,13991,219,17339,,,,,,,,1.03,,,1.08,0.98,50.8,,,52,49.6,1,1,6490,10987,4201.8,5451.7,,,,,243.8,235.3,,,,,,,1.059,1.007,,,51.4,50.2
A07,Absolute Quantification,ABS,S1_07,Ch2Unknown,1,Manual,232,ddPCR Supermix for Probes (no dUTP),4640,,,240,224,3102,14237,2948,246,154,13991,219,17339,,,,,,,,1.03,,,1.08,0.98,50.8,,,52,49.6,1,1,4129,8855.5,2312.7,3483.2,,,,,236.1,227.7,,,,,,,1.059,1.007,,,51.4,50.2
A08,Absolute Quantification,ABS,S1_08,Ch1Unknown,2,Manual,121,ddPCR Supermix for Probes (no dUTP),2420,,,126,115,1726,16002,1606,120,67,15935,112,17728,,,,,,,,1.03,,,1.1,0.96,50.8,,,52.5,49.1,1,1,6490,10973,4198.6,4858.2,,,,,123.4,117.6,,,,,,,1.069,0.998,,,51.7,50
A08,Absolute Quantification,ABS,S1_08,Ch2Unknown,1,Manual,117,ddPCR Supermix for Probes (no dUTP),2340,,,122,111,1673,16055,1606,120,67,15935,112,17728,,,,,,,,1.03,,,1.1,0.96,50.8,,,52.5,49.1,1,1,4129,8851.6,2315.8,2932.6,,,,,119.5,113.8,,,,,,,1.069,0.998,,,51.7,50
A09,Absolute Quantification,ABS,S1_09,Ch1Unknown,2,Manual,56.7,ddPCR Supermix for Probes (no dUTP),1134,,,60.4,52.9,880,17832,812,68,45,17787,52.2,18712,,,,,,,,1.03,,,1.12,0.93,50.7,,,53,48.3,1,1,6490,11007,4222.2,4541.2,,,,,58.6,54.8,,,,,,,1.077,0.978,,,51.9,49.5
A09,Absolute Quantification,ABS,S1_09,Ch2Unknown,1,Manual,55.2,ddPCR Supermix for Probes (no dUTP),1104,,,58.9,51.5,857,17855,812,68,45,17787,52.2,18712,,,,,,,,1.03,,,1.12,0.93,50.7,,,53,48.3,1,1,4129,8876.6,2323.3,2623.5,,,,,57,53.3,,,,,,,1.077,0.978,,,51.9,49.5
A10,Absolute Quantification,ABS,S1_10,Ch1Unknown,2,Manual,27.1,ddPCR Supermix for Probes (no dUTP),542,,,29.7,24.6,427,18299,391,36,15,18284,24.8,18726,,,,,,,,1.05,,,1.2,0.91,51.3,,,54.7,47.9,1,1,6490,10989,4215.1,4369.5,,,,,28.5,25.8,,,,,,,1.13,0.98,,,53,49.5
A10,Absolute Quantification,ABS,S1_10,Ch2Unknown,1,Manual,25.8,ddPCR Supermix for Probes (no dUTP),516,,,28.3,23.3,406,18320,391,36,15,18284,24.8,18726,,,,,,,,1.05,,,1.2,0.91,51.3,,,54.7,47.9,1,1,4129,8755.4,2303.1,2443,,,,,27.1,24.5,,,,,,,1.13,0.98,,,53,49.5
A11,Absolute Quantification,ABS,S1_11,Ch1Unknown,2,Manual,15.6,ddPCR Supermix for Probes (no dUTP),312,,,17.5,13.7,255,19144,229,26,13,19131,14,19399,,,,,,,,1.05,,,1.24,0.87,51.3,,,55.7,46.9,1,1,6490,10916,4211.7,4299.9,,,,,16.5,14.6,,,,,,,1.15,0.96,,,53.6,49.1
A11,Absolute Quantification,ABS,S1_11,Ch2Unknown,1,Manual,14.8,ddPCR Supermix for Probes (no dUTP),296,,,16.6,12.9,242,19157,229,26,13,19131,14,19399,,,,,,,,1.05,,,1.24,0.87,51.3,,,55.7,46.9,1,1,4129,8750,2317,2397.2,,,,,15.7,13.8,,,,,,,1.15,0.96,,,53.6,49.1
A12,Absolute Quantification,ABS,S1_12,Ch1Unknown,2,Manual,7.8,ddPCR Supermix for Probes (no dUTP),156,,,9.3,6.4,111,16666,99,12,8,16658,6.96,16777,,,,,,,,1.04,,,1.31,0.76,51,,,58,44,1,1,6490,10962,4232.8,4277.3,,,,,8.6,7.1,,,,,,,1.18,0.9,,,54.3,47.5
A12,Absolute Quantification,ABS,S1_12,Ch2Unknown,1,Manual,7.5,ddPCR Supermix for Probes (no dUTP),150,,,9,6.1,107,16670,99,12,8,16658,6.96,16777,,,,,,,,1.04,,,1.31,0.76,51,,,58,44,1,1,4129,8709.3,2335.3,2376,,,,,8.3,6.8,,,,,,,1.18,0.9,,,54.3,47.5
B01,Absolute Quantification,ABS,S2_01,Ch1Unknown,2,Manual,3440,ddPCR Supermix for Probes (no dUTP),68800,,,3510,3370,16028,912,15856,172,667,245,2810,16940,,,,,,,,0.789,,,0.815,0.762,44.1,,,44.9,43.3,1,1,6490,10843,3958.7,10473,,,,,3476,3400,,,,,,,0.802,0.775,,,44.52,43.67
B01,Absolute Quantification,ABS,S2_01,Ch2Unknown,1,Manual,4360,ddPCR Supermix for Probes (no dUTP),87200,,,4480,4250,16523,417,15856,172,667,245,2810,16940,,,,,,,,0.789,,,0.815,0.762,44.1,,,44.9,43.3,1,1,4129,8828.3,2353.3,8668.9,,,,,4420,4300,,,,,,,0.802,0.775,,,44.52,43.67
B02,Absolute Quantification,ABS,S2_02,Ch1Unknown,2,Manual,2850,ddPCR Supermix for Probes (no dUTP),57000,,,2910,2790,15900,1550,15621,279,991,559,2370,17450,,,,,,,,0.797,,,0.821,0.774,44.4,,,45.1,43.6,1,1,6490,10740,3958.2,10137,,,,,2877,2820,,,,,,,0.809,0.786,,,44.73,44
B02,Absolute Quantification,ABS,S2_02,Ch2Unknown,1,Manual,3570,ddPCR Supermix for Probes (no dUTP),71400,,,3650,3500,16612,838,15621,279,991,559,2370,17450,,,,,,,,0.797,,,0.821,0.774,44.4,,,45.1,43.6,1,1,4129,8772,2313.9,8461.9,,,,,3612,3533,,,,,,,0.809,0.786,,,44.73,44
B03,Absolute Quantification,ABS,S2_03,Ch1Unknown,2,Manual,2122,ddPCR Supermix for Probes (no dUTP),42440,,,2160,2085,15749,3105,15353,396,1695,1410,1830,18854,,,,,,,,0.769,,,0.789,0.749,43.5,,,44.1,42.8,1,1,6490,10731,4006.1,9623.7,,,,,2141,2103,,,,,,,0.779,0.759,,,43.79,43.15
B03,Absolute Quantification,ABS,S2_03,Ch2Unknown,1,Manual,2760,ddPCR Supermix for Probes (no dUTP),55200,,,2810,2710,17048,1806,15353,396,1695,1410,1830,18854,,,,,,,,0.769,,,0.789,0.749,43.5,,,44.1,42.8,1,1,4129,8737.5,2277.6,8118.8,,,,,2786,2734,,,,,,,0.779,0.759,,,43.79,43.15
B04,Absolute Quantification,ABS,S2_04,Ch1Unknown,2,Manual,1400,ddPCR Supermix for Probes (no dUTP),28000,,,1425,1375,13838,6051,13278,560,2326,3725,1240,19889,,,,,,,,0.775,,,0.794,0.756,43.7,,,44.3,43.1,1,1,6490,10819,4073.2,8766.5,,,,,1413,1387,,,,,,,0.785,0.765,,,43.98,43.36
B04,Absolute Quantification,ABS,S2_04,Ch2Unknown,1,Manual,1806,ddPCR Supermix for Probes (no dUTP),36120,,,1838,1775,15604,4285,13278,560,2326,3725,1240,19889,,,,,,,,0.775,,,0.794,0.756,43.7,,,44.3,43.1,1,1,4129,8781.3,2273.2,7379.2,,,,,1822,1790,,,,,,,0.785,0.765,,,43.98,43.36
B05,Absolute Quantification,ABS,S2_05,Ch1Unknown,2,Manual,688,ddPCR Supermix for Probes (no dUTP),13760,,,702,673,8906,11213,8371,535,2349,8864,619,20119,,,,,,,,0.768,,,0.79,0.746,43.4,,,44.1,42.7,1,1,6490,10755,4080.9,7035.2,,,,,695,680,,,,,,,0.779,0.757,,,43.8,43.08
B05,Absolute Quantification,ABS,S2_05,Ch2Unknown,1,Manual,895,ddPCR Supermix for Probes (no dUTP),17900,,,913,878,10720,9399,8371,535,2349,8864,619,20119,,,,,,,,0.768,,,0.79,0.746,43.4,,,44.1,42.7,1,1,4129,8715.6,2272.3,5705.5,,,,,904,887,,,,,,,0.779,0.757,,,43.8,43.08
B06,Absolute Quantification,ABS,S2_06,Ch1Unknown,2,Manual,339,ddPCR Supermix for Probes (no dUTP),6780,,,349,329,4536,13599,4201,335,1459,12140,307,18135,,,,,,,,0.769,,,0.8,0.739,43.5,,,44.4,42.5,1,1,6490,10678,4071.5,5724,,,,,344,334,,,,,,,0.785,0.754,,,43.98,42.99
B06,Absolute Quantification,ABS,S2_06,Ch2Unknown,1,Manual,440,ddPCR Supermix for Probes (no dUTP),8800,,,452,429,5660,12475,4201,335,1459,12140,307,18135,,,,,,,,0.769,,,0.8,0.739,43.5,,,44.4,42.5,1,1,4129,8581.6,2244,4222,,,,,446,434,,,,,,,0.785,0.754,,,43.98,42.99
B07,Absolute Quantification,ABS,S2_07,Ch1Unknown,2,Manual,177,ddPCR Supermix for Probes (no dUTP),3540,,,183,170,2737,16880,2543,194,992,15888,163,19617,,,,,,,,0.756,,,0.794,0.718,43.1,,,44.3,41.8,1,1,6490,10932,4163.4,5107.7,,,,,180.2,173.4,,,,,,,0.776,0.737,,,43.7,42.4
B07,Absolute Quantification,ABS,S2_07,Ch2Unknown,1,Manual,234,ddPCR Supermix for Probes (no dUTP),4680,,,242,226,3535,16082,2543,194,992,15888,163,19617,,,,,,,,0.756,,,0.794,0.718,43.1,,,44.3,41.8,1,1,4129,8772.6,2294.1,3461.5,,,,,237.7,229.8,,,,,,,0.776,0.737,,,43.7,42.4
B08,Absolute Quantification,ABS,S2_08,Ch1Unknown,2,Manual,82.5,ddPCR Supermix for Probes (no dUTP),1650,,,87.2,77.8,1186,16333,1097,89,447,15886,75.9,17519,,,,,,,,0.76,,,0.82,0.7,43.2,,,45,41.3,1,1,6490,10950,4207.4,4663.9,,,,,84.9,80.1,,,,,,,0.789,0.73,,,44.1,42.2
B08,Absolute Quantification,ABS,S2_08,Ch2Unknown,1,Manual,109,ddPCR Supermix for Probes (no dUTP),2180,,,114,103,1544,15975,1097,89,447,15886,75.9,17519,,,,,,,,0.76,,,0.82,0.7,43.2,,,45,41.3,1,1,4129,8752.1,2305.7,2873.8,,,,,111.3,105.8,,,,,,,0.789,0.73,,,44.1,42.2
B09,Absolute Quantification,ABS,S2_09,Ch1Unknown,2,Manual,41.5,ddPCR Supermix for Probes (no dUTP),830,,,44.6,38.4,684,19059,614,70,263,18796,37.1,19743,,,,,,,,0.78,,,0.85,0.7,43.7,,,46.2,41.2,1,1,6490,11001,4211.1,4446.4,,,,,43.1,39.9,,,,,,,0.816,0.736,,,44.9,42.4
B09,Absolute Quantification,ABS,S2_09,Ch2Unknown,1,Manual,53.5,ddPCR Supermix for Probes (no dUTP),1070,,,57,49.9,877,18866,614,70,263,18796,37.1,19743,,,,,,,,0.78,,,0.85,0.7,43.7,,,46.2,41.2,1,1,4129,8815.9,2324.2,2612.5,,,,,55.3,51.7,,,,,,,0.816,0.736,,,44.9,42.4
B10,Absolute Quantification,ABS,S2_10,Ch1Unknown,2,Manual,22.4,ddPCR Supermix for Probes (no dUTP),448,,,24.7,20.1,355,18486,313,42,128,18358,19.7,18841,,,,,,,,0.8,,,0.92,0.69,44.5,,,48,41.1,1,1,6490,10929,4196,4322.9,,,,,23.6,21.2,,,,,,,0.86,0.75,,,46.3,42.8
B10,Absolute Quantification,ABS,S2_10,Ch2Unknown,1,Manual,27.9,ddPCR Supermix for Probes (no dUTP),558,,,30.5,25.3,441,18400,313,42,128,18358,19.7,18841,,,,,,,,0.8,,,0.92,0.69,44.5,,,48,41.1,1,1,4129,8706.6,2303.9,2453.8,,,,,29.2,26.5,,,,,,,0.86,0.75,,,46.3,42.8
B11,Absolute Quantification,ABS,S2_11,Ch1Unknown,2,Manual,10.4,ddPCR Supermix for Probes (no dUTP),208,,,12,8.9,177,19859,163,14,53,19806,9.61,20036,,,,,,,,0.82,,,0.98,0.66,45,,,49.9,40.1,1,1,6490,10907,4201,4260.2,,,,,11.2,9.7,,,,,,,0.9,0.74,,,47.5,42.5
B11,Absolute Quantification,ABS,S2_11,Ch2Unknown,1,Manual,12.8,ddPCR Supermix for Probes (no dUTP),256,,,14.5,11.1,216,19820,163,14,53,19806,9.61,20036,,,,,,,,0.82,,,0.98,0.66,45,,,49.9,40.1,1,1,4129,8673.1,2307.6,2376.2,,,,,13.6,11.9,,,,,,,0.9,0.74,,,47.5,42.5
B12,Absolute Quantification,ABS,S2_12,Ch1Unknown,2,Manual,5.9,ddPCR Supermix for Probes (no dUTP),118,,,7.1,4.8,97,19377,90,7,35,19342,5.45,19474,,,,,,,,0.78,,,0.98,0.57,44,,,50,37,1,1,6490,10924,4204.4,4237.8,,,,,6.5,5.3,,,,,,,0.88,0.67,,,47,40.4
B12,Absolute Quantification,ABS,S2_12,Ch2Unknown,1,Manual,7.6,ddPCR Supermix for Probes (no dUTP),152,,,8.9,6.2,125,19349,90,7,35,19342,5.45,19474,,,,,,,,0.78,,,0.98,0.57,44,,,50,37,1,1,4129,8697,2329.4,2370.3,,,,,8.3,6.9,,,,,,,0.88,0.67,,,47,40.4
C01,Absolute Quantification,ABS,S3_01,Ch1Unknown,2,Manual,2365,ddPCR Supermix for Probes (no dUTP),47300,,,2410,2323,15833,2448,15705,128,2183,265,1900,18281,,,,,,,,0.524,,,0.54,0.507,34.4,,,35.1,33.7,1,1,6490,10801,3966,9886.1,,,,,2388,2343,,,,,,,0.532,0.515,,,34.73,34.01
C01,Absolute Quantification,ABS,S3_01,Ch2Unknown,1,Manual,4520,ddPCR Supermix for Probes (no dUTP),90400,,,4640,4410,17888,393,15705,128,2183,265,1900,18281,,,,,,,,0.524,,,0.54,0.507,34.4,,,35.1,33.7,1,1,4129,8885.4,2302.5,8743.9,,,,,4580,4460,,,,,,,0.532,0.515,,,34.73,34.01
C02,Absolute Quantification,ABS,S3_02,Ch1Unknown,2,Manual,1863,ddPCR Supermix for Probes (no dUTP),37260,,,1897,1829,13867,3583,13678,189,2981,602,1540,17450,,,,,,,,0.512,,,0.526,0.497,33.8,,,34.5,33.2,1,1,6490,10788,4022,9398.4,,,,,1880,1845,,,,,,,0.519,0.504,,,34.18,33.52
C02,Absolute Quantification,ABS,S3_02,Ch2Unknown,1,Manual,3640,ddPCR Supermix for Probes (no dUTP),72800,,,3720,3560,16659,791,13678,189,2981,602,1540,17450,,,,,,,,0.512,,,0.526,0.497,33.8,,,34.5,33.2,1,1,4129,8821.4,2256,8523.8,,,,,3681,3600,,,,,,,0.519,0.504,,,34.18,33.52
C03,Absolute Quantification,ABS,S3_03,Ch1Unknown,2,Manual,1420,ddPCR Supermix for Probes (no dUTP),28400,,,1446,1394,12900,5507,12602,298,4041,1466,1200,18407,,,,,,,,0.515,,,0.528,0.501,34,,,34.6,33.4,1,1,6490,10759,4058.9,8754.3,,,,,1433,1406,,,,,,,0.521,0.508,,,34.28,33.67
C03,Absolute Quantification,ABS,S3_03,Ch2Unknown,1,Manual,2760,ddPCR Supermix for Probes (no dUTP),55200,,,2810,2710,16643,1764,12602,298,4041,1466,1200,18407,,,,,,,,0.515,,,0.528,0.501,34,,,34.6,33.4,1,1,4129,8809.7,2260,8182,,,,,2786,2733,,,,,,,0.521,0.508,,,34.28,33.67
C04,Absolute Quantification,ABS,S3_04,Ch1Unknown,2,Manual,930,ddPCR Supermix for Probes (no dUTP),18600,,,949,911,9710,8061,9366,344,4657,3404,817,17771,,,,,,,,0.508,,,0.522,0.494,33.7,,,34.3,33.1,1,1,6490,10814,4110.7,7773.1,,,,,940,920,,,,,,,0.515,0.501,,,34,33.37
C04,Absolute Quantification,ABS,S3_04,Ch2Unknown,1,Manual,1831,ddPCR Supermix for Probes (no dUTP),36620,,,1865,1798,14023,3748,9366,344,4657,3404,817,17771,,,,,,,,0.508,,,0.522,0.494,33.7,,,34.3,33.1,1,1,4129,8809.3,2258.9,7427.8,,,,,1848,1814,,,,,,,0.515,0.501,,,34,33.37
C05,Absolute Quantification,ABS,S3_05,Ch1Unknown,2,Manual,476,ddPCR Supermix for Probes (no dUTP),9520,,,488,464,6254,12532,5909,345,4416,8116,427,18786,,,,,,,,0.508,,,0.524,0.491,33.7,,,34.4,33,1,1,6490,10920,4159.5,6410,,,,,482,470,,,,,,,0.516,0.499,,,34.03,33.3
C05,Absolute Quantification,ABS,S3_05,Ch2Unknown,1,Manual,938,ddPCR Supermix for Probes (no dUTP),18760,,,957,920,10325,8461,5909,345,4416,8116,427,18786,,,,,,,,0.508,,,0.524,0.491,33.7,,,34.4,33,1,1,4129,8800.5,2279,5863.3,,,,,948,929,,,,,,,0.516,0.499,,,34.03,33.3
C06,Absolute Quantification,ABS,S3_06,Ch1Unknown,2,Manual,237,ddPCR Supermix for Probes (no dUTP),4740,,,245,229,3334,14971,3120,214,3009,11962,216,18305,,,,,,,,0.493,,,0.514,0.472,33,,,34,32.1,1,1,6490,11011,4219.2,5456.2,,,,,240.7,232.4,,,,,,,0.504,0.482,,,33.5,32.55
C06,Absolute Quantification,ABS,S3_06,Ch2Unknown,1,Manual,480,ddPCR Supermix for Probes (no dUTP),9600,,,492,468,6129,12176,3120,214,3009,11962,216,18305,,,,,,,,0.493,,,0.514,0.472,33,,,34,32.1,1,1,4129,8823.4,2315.6,4494.6,,,,,486,474,,,,,,,0.504,0.482,,,33.5,32.55
C07,Absolute Quantification,ABS,S3_07,Ch1Unknown,2,Manual,115,ddPCR Supermix for Probes (no dUTP),2300,,,120,109,1782,17428,1636,146,1676,15752,104,19210,,,,,,,,0.514,,,0.544,0.485,34,,,35.3,32.7,1,1,6490,11101,4244.2,4880.2,,,,,117.3,111.8,,,,,,,0.53,0.499,,,34.6,33.3
C07,Absolute Quantification,ABS,S3_07,Ch2Unknown,1,Manual,223,ddPCR Supermix for Probes (no dUTP),4460,,,230,215,3312,15898,1636,146,1676,15752,104,19210,,,,,,,,0.514,,,0.544,0.485,34,,,35.3,32.7,1,1,4129,8865.1,2335.8,3461.6,,,,,226.5,218.8,,,,,,,0.53,0.499,,,34.6,33.3
C08,Absolute Quantification,ABS,S3_08,Ch1Unknown,2,Manual,57.3,ddPCR Supermix for Probes (no dUTP),1146,,,61.1,53.5,861,17249,793,68,915,16334,52.4,18110,,,,,,,,0.492,,,0.532,0.451,33,,,34.8,31.2,1,1,6490,11007,4242.4,4564,,,,,59.3,55.4,,,,,,,0.512,0.471,,,33.9,32
C08,Absolute Quantification,ABS,S3_08,Ch2Unknown,1,Manual,117,ddPCR Supermix for Probes (no dUTP),2340,,,122,111,1708,16402,793,68,915,16334,52.4,18110,,,,,,,,0.492,,,0.532,0.451,33,,,34.8,31.2,1,1,4129,8792.8,2334.1,2943.2,,,,,119.4,113.7,,,,,,,0.512,0.471,,,33.9,32
C09,Absolute Quantification,ABS,S3_09,Ch1Unknown,2,Manual,29,ddPCR Supermix for Probes (no dUTP),580,,,31.6,26.4,468,18759,431,37,498,18261,26.6,19227,,,,,,,,0.5,,,0.55,0.44,33.2,,,35.7,30.8,1,1,6490,10958,4199.4,4363.9,,,,,30.3,27.7,,,,,,,0.526,0.469,,,34.5,32
C09,Absolute Quantification,ABS,S3_09,Ch2Unknown,1,Manual,58.3,ddPCR Supermix for Probes (no dUTP),1166,,,62,54.5,929,18298,431,37,498,18261,26.6,19227,,,,,,,,0.5,,,0.55,0.44,33.2,,,35.7,30.8,1,1,4129,8735.8,2316.1,2626.3,,,,,60.2,56.4,,,,,,,0.526,0.469,,,34.5,32
C10,Absolute Quantification,ABS,S3_10,Ch1Unknown,2,Manual,16.6,ddPCR Supermix for Probes (no dUTP),332,,,18.7,14.6,260,18265,244,16,259,18006,15.6,18525,,,,,,,,0.51,,,0.59,0.44,33.9,,,37.3,30.6,1,1,6490,11160,4289.8,4386.3,,,,,17.7,15.6,,,,,,,0.553,0.474,,,35.6,32.2
C10,Absolute Quantification,ABS,S3_10,Ch2Unknown,1,Manual,32.4,ddPCR Supermix for Probes (no dUTP),648,,,35.2,29.6,503,18022,244,16,259,18006,15.6,18525,,,,,,,,0.51,,,0.59,0.44,33.9,,,37.3,30.6,1,1,4129,8841.5,2366,2541.8,,,,,33.8,30.9,,,,,,,0.553,0.474,,,35.6,32.2
C11,Absolute Quantification,ABS,S3_11,Ch1Unknown,2,Manual,7.6,ddPCR Supermix for Probes (no dUTP),152,,,9,6.3,121,18550,112,9,109,18441,7.08,18671,,,,,,,,0.55,,,0.67,0.43,35,,,40,30,1,1,6490,11128,4303.6,4347.8,,,,,8.3,7,,,,,,,0.61,0.48,,,37.9,32.7
C11,Absolute Quantification,ABS,S3_11,Ch2Unknown,1,Manual,14,ddPCR Supermix for Probes (no dUTP),280,,,15.9,12.2,221,18450,112,9,109,18441,7.08,18671,,,,,,,,0.55,,,0.67,0.43,35,,,40,30,1,1,4129,8883.8,2384.1,2461,,,,,15,13.1,,,,,,,0.61,0.48,,,37.9,32.7
C12,Absolute Quantification,ABS,S3_12,Ch1Unknown,2,Manual,4.5,ddPCR Supermix for Probes (no dUTP),90,,,5.6,3.5,72,18911,66,6,60,18851,4.1,18983,,,,,,,,0.57,,,0.74,0.4,36,,,43,30,1,1,6490,11174,4314.8,4340.8,,,,,5,4,,,,,,,0.65,0.49,,,39.7,32.9
C12,Absolute Quantification,ABS,S3_12,Ch2Unknown,1,Manual,7.8,ddPCR Supermix for Probes (no dUTP),156,,,9.2,6.5,126,18857,66,6,60,18851,4.1,18983,,,,,,,,0.57,,,0.74,0.4,36,,,43,30,1,1,4129,8790.2,2395.6,2438.1,,,,,8.5,7.1,,,,,,,0.65,0.49,,,39.7,32.9
D01,Absolute Quantification,ABS,S4_01,Ch1Unknown,2,Manual,1140,ddPCR Supermix for Probes (no dUTP),22800,,,1163,1117,10236,6260,10167,69,5920,340,923,16496,,,,,,,,0.262,,,0.271,0.253,20.8,,,21.3,20.2,1,1,6490,10790,3988.7,8209.1,,,,,1152,1128,,,,,,,0.2665,0.2577,,,21.04,20.49
D01,Absolute Quantification,ABS,S4_01,Ch2Unknown,1,Manual,4350,ddPCR Supermix for Probes (no dUTP),87000,,,4470,4240,16087,409,10167,69,5920,340,923,16496,,,,,,,,0.262,,,0.271,0.253,20.8,,,21.3,20.2,1,1,4129,8924.3,2204.3,8757.7,,,,,4410,4290,,,,,,,0.2665,0.2577,,,21.04,20.49
D02,Absolute Quantification,ABS,S4_02,Ch1Unknown,2,Manual,880,ddPCR Supermix for Probes (no dUTP),17600,,,900,861,8207,7376,8122,85,6648,728,750,15583,,,,,,,,0.253,,,0.261,0.245,20.2,,,20.7,19.7,1,1,6490,10526,3957.9,7417,,,,,890,870,,,,,,,0.2574,0.2492,,,20.47,19.95
D02,Absolute Quantification,ABS,S4_02,Ch2Unknown,1,Manual,3470,ddPCR Supermix for Probes (no dUTP),69400,,,3560,3400,14770,813,8122,85,6648,728,750,15583,,,,,,,,0.253,,,0.261,0.245,20.2,,,20.7,19.7,1,1,4129,8668,2150,8327.9,,,,,3515,3435,,,,,,,0.2574,0.2492,,,20.47,19.95
D03,Absolute Quantification,ABS,S4_03,Ch1Unknown,2,Manual,696,ddPCR Supermix for Probes (no dUTP),13920,,,711,681,8549,10598,8420,129,8945,1653,607,19147,,,,,,,,0.249,,,0.256,0.242,19.94,,,20.4,19.49,1,1,6490,10848,4122,7124.9,,,,,704,688,,,,,,,0.2527,0.2455,,,20.17,19.71
D03,Absolute Quantification,ABS,S4_03,Ch2Unknown,1,Manual,2790,ddPCR Supermix for Probes (no dUTP),55800,,,2850,2740,17365,1782,8420,129,8945,1653,607,19147,,,,,,,,0.249,,,0.256,0.242,19.94,,,20.4,19.49,1,1,4129,8867.2,2223.4,8248.9,,,,,2820,2767,,,,,,,0.2527,0.2455,,,20.17,19.71
